"location_id","country","place","complex_site","site_location_utm_wkt","sample","radius","context","find_nr","species","wood_shape","type_context","feature","number_of_rings","missing_to_pith","sapwood_rings","missing_to_waney_edge","felling_season","date_first_ring","date_last_ring","laboratory","researcher"
"Voorburg04","NL","Voorburg","Town","SRID=23031;POINT(592609.777504346 5768571.73367756)","1DH0028","M","Bekisting Water well 11 (om naaldhout ton heen)","1627/14","QUSP","0","A","Water well; formwork om water well (barrel)",130,NULL,NULL,NULL,NULL,-20,110,NULL,"SvD"
"Voorburg04","NL","Voorburg","Town","SRID=23031;POINT(592609.777504346 5768571.73367756)","1DH0029","A","Bekisting Water well 11 (om naaldhout ton heen)","1627/15","QUSP","0","A","Water well; formwork om water well (barrel)",119,NULL,NULL,NULL,NULL,-16,103,NULL,"SvD"
"Voorburg04","NL","Voorburg","Town","SRID=23031;POINT(592609.777504346 5768571.73367756)","1DH0033","A","Bekisting Water well 16 (om naaldhout ton heen)","1654/7","QUSP","0","A","Water well; formwork om water well (barrel)",97,NULL,9,NULL,NULL,90,186,NULL,"SvD"
"Voorburg04","NL","Voorburg","Town","SRID=23031;POINT(592609.777504346 5768571.73367756)","1DH0039","A","Bekisting Water well 14 (om naaldhout ton heen)","1694/35","QUSP","0","A","Water well; formwork om water well (barrel)",60,NULL,NULL,NULL,NULL,94,153,NULL,"SvD"
"Voorburg04","NL","Voorburg","Town","SRID=23031;POINT(592609.777504346 5768571.73367756)","1DH0036","M","Bekisting Water well 14 (om naaldhout ton heen)","1694/28","QUSP","0","A","Water well; formwork om water well (barrel)",153,NULL,NULL,NULL,NULL,22,174,NULL,"SvD"
"Voorburg05","NL","Voorburg","Town","SRID=23031;POINT(592601.79728909 5768601.48058177)","C4A1301","Z","EFFATHA-terrein?","2-2-20","QUSP","1?","A",NULL,35,NULL,NULL,16,NULL,-109,-75,"RING","EH"
"Vrigne01","F","Vrigne-aux-Bois","Weg; knuppelpad","SRID=23031;POINT(633873.101347385 5511401.09329098)","VRIG108","T",NULL,"VRIG001, TreeNo: j5, KeyNo: 14","QUSP","2","A","Knuppelpad",79,NULL,NULL,NULL,NULL,-211,-133,NULL,"WT"
"Vrigne01","F","Vrigne-aux-Bois","Weg; knuppelpad","SRID=23031;POINT(633873.101347385 5511401.09329098)","VRIG101","T",NULL,"VRIG001, TreeNo: G5-5, KeyNo: 11","QUSP","2","A","Knuppelpad",97,NULL,NULL,NULL,NULL,-214,-118,NULL,"WT"
"Vrigne01","F","Vrigne-aux-Bois","Weg; knuppelpad","SRID=23031;POINT(633873.101347385 5511401.09329098)","VRIG102","T",NULL,"VRIG001, TreeNo: Son.2000, KeyNo: 13","QUSP","2","A","Knuppelpad",155,NULL,NULL,NULL,NULL,-174,-20,NULL,"WT"
"Vrigne01","F","Vrigne-aux-Bois","Weg; knuppelpad","SRID=23031;POINT(633873.101347385 5511401.09329098)","VRIG103","T",NULL,"VRIG001, TreeNo: G5-1, KeyNo: 10","QUSP","2","A","Knuppelpad",85,NULL,NULL,NULL,NULL,-207,-123,NULL,"WT"
"Vrigne01","F","Vrigne-aux-Bois","Weg; knuppelpad","SRID=23031;POINT(633873.101347385 5511401.09329098)","VRIG104","T",NULL,"VRIG001, TreeNo: G5 4, KeyNo: 9","QUSP","2","A","Knuppelpad",82,NULL,NULL,NULL,NULL,-118,-37,NULL,"WT"
"Vrigne01","F","Vrigne-aux-Bois","Weg; knuppelpad","SRID=23031;POINT(633873.101347385 5511401.09329098)","VRIG105","T",NULL,"VRIG001, TreeNo: son.9 b2, KeyNo: 3","QUSP","2","A","Knuppelpad",53,NULL,NULL,NULL,NULL,-72,-20,NULL,"WT"
"Vrigne01","F","Vrigne-aux-Bois","Weg; knuppelpad","SRID=23031;POINT(633873.101347385 5511401.09329098)","VRIG106","T",NULL,"VRIG001, TreeNo: son.9 b1, KeyNo: 2","QUSP","2","A","Knuppelpad",53,NULL,NULL,NULL,NULL,-140,-88,NULL,"WT"
"Vrigne01","F","Vrigne-aux-Bois","Weg; knuppelpad","SRID=23031;POINT(633873.101347385 5511401.09329098)","VRIG107","T",NULL,"VRIG001, TreeNo: pl1, KeyNo: 1","QUSP","2","A","Knuppelpad",280,NULL,4,NULL,NULL,-315,-36,NULL,"WT"
"VZTownas","NL","Vleuten - De Meern","Revetment","SRID=23031;POINT(640148.283021433 5773226.16890553)","VZS0003","0","Revetment geul","m.518 (stort)","QUSP","1","A",NULL,140,8,39,0,"Spring",-23,117,"RING","EJ"
"VZTownas","NL","Vleuten - De Meern","Revetment","SRID=23031;POINT(640148.283021433 5773226.16890553)","VZS0004","1","Revetment geul","m.516 (eerste rij)","ULSP","0","A",NULL,106,2,NULL,0,"Summer/Winter",12,117,"RING","TV"
"VZTownas","NL","Vleuten - De Meern","Revetment","SRID=23031;POINT(640148.283021433 5773226.16890553)","VZS0002","1","Revetment geul","m.515 (eerste rij)","QUSP","1","A",NULL,92,3,21,1,NULL,12,103,"RING","TV"
"VZTownas","NL","Vleuten - De Meern","Revetment","SRID=23031;POINT(640148.283021433 5773226.16890553)","VZS0001","1","Revetment geul","m.517 (tweede rij)","QUSP","1","A",NULL,113,2,20,0,"Spring",5,117,"RING","TV"
"Warcq01","F","Warcq","Bridge","SRID=23031;POINT(621164.023476235 5514685.76699022)","WARC201","T",NULL,"WARC002, TreeNo: planche 8/99, KeyNo: 3","QUSP","9","A","Bridge",83,NULL,NULL,NULL,NULL,-278,-196,NULL,"WT"
"Warcq01","F","Warcq","Bridge","SRID=23031;POINT(621164.023476235 5514685.76699022)","WARC203","T",NULL,"WARC002, TreeNo: pont 97, KeyNo: 1","QUSP","9","A","Bridge",104,NULL,NULL,NULL,NULL,-284,-181,NULL,"WT"
"Warcq01","F","Warcq","Bridge","SRID=23031;POINT(621164.023476235 5514685.76699022)","WARC202","T",NULL,"WARC002, TreeNo: pont 8/99, KeyNo: 2","QUSP","9","A","Bridge",75,NULL,9,NULL,NULL,-262,-188,NULL,"WT"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL67","0",NULL,"4-3-1/sp35-20","ULSP","0","A",NULL,79,1,NULL,0,NULL,34,112,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL68","0","WegRevetment","35 (16?)","ULSP","4","A","Military road",115,1,NULL,1,NULL,-4,110,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL69","0",NULL,"4-6--/sp35-13","ULSP","0","A",NULL,62,2,NULL,0,NULL,42,103,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL72","0","WegRevetment","35 (10?)","ULSP","6","A","Military road",104,NULL,NULL,1,NULL,8,111,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL73","0",NULL,"6----/sp.595","ULSP","0","A",NULL,129,20,NULL,0,NULL,-23,106,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL83","1",NULL,"2.7.45","ULSP","0","A",NULL,173,2,NULL,0,NULL,-83,90,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL86","0","Revetment ten noorden weg","2.3.31","ULSP","0","A","Revetment",55,1,NULL,0,NULL,37,91,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL65","0",NULL,"4-0-c/sp34","ULSP","0","A",NULL,86,2,NULL,0,NULL,27,112,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL41","0",NULL,"6-5-126","QUSP","0","A",NULL,67,NULL,13,1,"Spring",33,99,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL42","1","Bridge","181","QUSP","1","A","Bridge",82,1,23,0,"Autumn/Winter",43,124,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL43","2",NULL,"6-5-162","QUSP","0","A",NULL,106,NULL,13,0,"Autumn/Winter",19,124,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL44","2","Bridge","174","QUSP","1","A","Bridge",85,10,19,1,NULL,39,123,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL45","1","Bridge","158","QUSP","1","A","Bridge",86,1,20,0,"Autumn/Winter",39,124,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL47","3","Bridge","159","QUSP","1","A","Bridge",104,NULL,18,0,"Autumn/Winter",21,124,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL48","1",NULL,"6-5-178","QUSP","0","A",NULL,64,2,12,0,"Autumn/Winter",61,124,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL49","1","Bridge","175","QUSP","1","A","Bridge",112,2,15,NULL,NULL,8,119,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL50","1","Bridge","164","QUSP","1","A","Bridge",54,2,16,0,"Autumn/Winter",71,124,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL51","1",NULL,"6-5-116","QUSP","0","A",NULL,75,2,10,0,"Autumn/Winter",25,99,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL52","1","Bridge","177","QUSP","1","A","Bridge",98,5,11,0,"Autumn/Winter",27,124,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL53","0","Bridge","166","QUSP","1","A","Bridge",102,5,18,0,"Autumn/Winter",23,124,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL40","0","Bridge","146","QUSP","1","A","Bridge",88,0,23,0,"Autumn/Winter",37,124,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL66","0",NULL,"4-0-d/sp34","ULSP","0","A",NULL,37,1,NULL,0,NULL,67,103,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL01","0","Noordtalud limes-weg","1-2-11","QUSP","0","A","Military road",82,NULL,NULL,20,NULL,-65,17,"RING","USK"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL02","0",NULL,"2-4-59","QUSP","0","A",NULL,98,2,19,0,NULL,2,99,"RING","USK"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL03","1",NULL,"2-4-80","QUSP","0","A",NULL,96,0,20,0,NULL,4,99,"RING","USK"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL04","1","Quay","4-7-76/Quay","QUSP","1","A","Quay",123,5,NULL,20,NULL,-61,62,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL05","2","Quay","4-7-78/Quay","QUSP","1","A","Quay",65,1,12,1,"Autumn/Winter",34,98,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL06","1",NULL,"4-2-21/trekbalk","QUSP","0","A",NULL,66,2,20,1,"Summer/Winter",26,91,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL07","0",NULL,"4-2-107/trekbalk","QUSP","1","A",NULL,57,2,11,1,"Autumn/Winter",35,91,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL08","1","WegRevetment","12-12 (oost?)","QUSP","6","A","Military road",70,NULL,5,15,NULL,44,113,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL09","1","WegRevetment","11 (oost?)","QUSP","1","A","Military road",61,NULL,NULL,20,NULL,40,100,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL10","1","WegRevetment","17-22 (oost?)","QUSP","4","A","Military road",65,NULL,NULL,20,NULL,38,102,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL11","1","WegRevetment","2-8","QUSP","11","A","Military road",72,40,2,18,NULL,42,113,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL12","1","WegRevetment","8-7","QUSP","11","A","Military road",76,NULL,19,0,"Autumn/Winter",49,124,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL13","1",NULL,"2-4-56/besch","QUSP","0","A",NULL,74,1,13,1,"Autumn/Winter",5,98,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL14","0","Weg? Steiger ivm aanleg weg?","2-4-63","QUSP","0","A",NULL,96,5,24,1,"Spring",-8,88,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL15","1","WegRevetment","19-19","QUSP","4","A","Military road",74,5,NULL,20,NULL,-15,58,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL17","1",NULL,"2-4-60","QUSP","0","A",NULL,110,5,NULL,23,NULL,-41,69,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL19","1",NULL,"2-4-54/Revetment","QUSP","0","A","Revetment",85,1,10,1,"Autumn/Winter",14,98,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL20","1",NULL,"3-2-10","QUSP","0","A",NULL,101,NULL,24,1,"Spring",-3,98,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL21","1",NULL,"3-2-4","QUSP","0","A",NULL,82,0,16,0,"Autumn/Winter",18,99,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL22","1",NULL,"3-2-5","QUSP","0","A",NULL,88,0,12,0,"Autumn/Winter",12,99,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL23","1",NULL,"4-7-98/plank","QUSP","0","A",NULL,82,5,1,19,NULL,4,85,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL24","1","WegRevetment","36","QUSP","4","A","Military road",83,0,1,19,NULL,20,102,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL25","1",NULL,"4-3-41","QUSP","0","A",NULL,91,NULL,11,0,"Autumn/Winter",9,99,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL26","1",NULL,"4-3-121","QUSP","0","A",NULL,151,0,22,0,"Autumn/Winter",-59,92,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL27","1",NULL,"4-..-131","QUSP","0","A",NULL,62,1,15,0,"Autumn/Winter",38,99,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL84","1",NULL,"2.7.47","ULSP","0","A",NULL,90,2,NULL,0,NULL,1,90,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL28","1","Revetment","2-3-40","ABAL","0","A","Revetment",78,15,NULL,NULL,NULL,12,89,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL29","1","Revetment?","3-3-24","ABAL","0","A","Revetment",73,15,NULL,NULL,NULL,-22,51,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL30","1","Revetment","2-3-25","ABAL","0","A","Revetment",92,15,15,0,NULL,7,98,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL31","0",NULL,"4-7-104","QUSP","0","A",NULL,82,0,13,0,"Autumn/Winter",18,99,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL32","1","WegRevetment","10-15","QUSP","6","A","Military road",41,NULL,8,NULL,NULL,80,120,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL33","1",NULL,"4-7-94","QUSP","0","A",NULL,149,0,NULL,20,NULL,-67,82,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL34","2",NULL,"4-..-119","QUSP","0","A",NULL,94,2,18,0,"Autumn/Winter",-2,92,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL35","1",NULL,"4-0-129","QUSP","0","A",NULL,57,0,15,0,"Autumn/Winter",43,99,"RING","EH"
"Waterland","NL","Vleuten - De Meern","Road; Limes road","SRID=23031;POINT(637659.673335567 5772844.18190676)","VDMWL36","1",NULL,"4-3-27","QUSP","0","A",NULL,93,6,22,0,"Autumn/Winter",-1,92,"RING","EH"
"Weert01","NL","Weert","Bridge","SRID=23031;POINT(690338.183066949 5676413.36344774)","TUB0002","0","Geen METING","S45","QUSP","2","A","Bridge",64,1,NULL,16,NULL,-53,11,"RING","EH"
"Weert02","NL","Weert","Settlement","SRID=23031;POINT(689358.027347766 5683485.77586799)","WKN0002","0","Boomstamput","7 (XTRAC MD3)","QUSP","18","A","Water well; boomstam",72,NULL,17,3,NULL,99,170,NULL,"MD"
"Weert02","NL","Weert","Settlement","SRID=23031;POINT(689358.027347766 5683485.77586799)","WKN0001","1","Boomstamput","1 (XTRAC -)","QUSP","18","A","Water well; boomstam",151,NULL,NULL,24,NULL,12,162,NULL,"MD"
"Weesp01","NL","Weesp","Subfossil, bog","SRID=23031;POINT(639312.213720101 5798610.6619934)","WEF0013","1",NULL,NULL,"QUSP","1","N","Subfossil tree",261,10,28,1,"Autumn/Winter",-220,41,"RING","EH"
"Weesp01","NL","Weesp","Subfossil, bog","SRID=23031;POINT(639312.213720101 5798610.6619934)","WEF0017","1",NULL,NULL,"QUSP","1","N","Subfossil tree",248,1,NULL,26,NULL,-225,23,"RING","EH"
"Wehl01","NL","Wehl","Settlement","SRID=23031;POINT(720177.608339911 5761696.9416481)","WHN0011","0",NULL,"WP8; a","QUSP","4","A",NULL,128,20,19,1,"Autumn/Winter",147,274,"RING","EH"
"Wehl01","NL","Wehl","Settlement","SRID=23031;POINT(720177.608339911 5761696.9416481)","WHN0010","1",NULL,"WP8; oostzijde laag 2","QUSP","0","A",NULL,94,30,10,10,NULL,123,216,"RING","EH"
"Wehl01","NL","Wehl","Settlement","SRID=23031;POINT(720177.608339911 5761696.9416481)","WHN0006","0",NULL,NULL,"QUSP",NULL,"A",NULL,46,8,10,6,NULL,257,302,"RING","EH"
"Wehl01","NL","Wehl","Settlement","SRID=23031;POINT(720177.608339911 5761696.9416481)","WHN0004","0",NULL,NULL,"QUSP",NULL,"A",NULL,97,8,37,1,"Spring/Summer",216,312,"RING","EH"
"Wehl01","NL","Wehl","Settlement","SRID=23031;POINT(720177.608339911 5761696.9416481)","WHN0005","0",NULL,NULL,"QUSP",NULL,"A",NULL,55,8,17,1,"Spring/Summer",263,312,"RING","EH"
"Wehl01","NL","Wehl","Settlement","SRID=23031;POINT(720177.608339911 5761696.9416481)","WHN0015","1",NULL,"WP14-1; oost U","QUSP","15","A",NULL,143,15,3,17,NULL,155,297,"RING","EH"
"Wehl01","NL","Wehl","Settlement","SRID=23031;POINT(720177.608339911 5761696.9416481)","WHN0016","1",NULL,"WP14-1; west L","QUSP","14","A",NULL,68,NULL,21,1,NULL,272,339,"RING","EH"
"Wehl01","NL","Wehl","Settlement","SRID=23031;POINT(720177.608339911 5761696.9416481)","WHN0017","1",NULL,"WP14-1; oost V","QUSP","7","A",NULL,94,15,NULL,20,NULL,225,318,"RING","EH"
"Wehl01","NL","Wehl","Settlement","SRID=23031;POINT(720177.608339911 5761696.9416481)","WHN0018","1",NULL,"WP14-1; noord O","QUSP","5","A",NULL,60,5,NULL,16,NULL,246,305,"RING","EH"
"Wehl01","NL","Wehl","Settlement","SRID=23031;POINT(720177.608339911 5761696.9416481)","WHN0019","1",NULL,"WP14-1; noord W","QUSP","14","A",NULL,60,NULL,23,1,"Spring/Summer",281,340,"RING","EH"
"Wehl01","NL","Wehl","Settlement","SRID=23031;POINT(720177.608339911 5761696.9416481)","WHN0020","1",NULL,"WP14-1; noord P","QUSP","6","A",NULL,61,5,5,11,NULL,249,309,"RING","EH"
"Wehl01","NL","Wehl","Settlement","SRID=23031;POINT(720177.608339911 5761696.9416481)","WHN0022","1",NULL,"WP14-1; oost T","QUSP","14","A",NULL,60,NULL,NULL,16,NULL,228,287,"RING","EH"
"Wehl01","NL","Wehl","Settlement","SRID=23031;POINT(720177.608339911 5761696.9416481)","WHN0021","1",NULL,"WP14-1; south C","QUSP","14","A",NULL,78,25,1,19,NULL,242,319,"RING","EH"
"Wehl01","NL","Wehl","Settlement","SRID=23031;POINT(720177.608339911 5761696.9416481)","WHN0023","1",NULL,"WP14-1; south E","QUSP","14","A",NULL,149,25,1,19,NULL,150,298,"RING","EH"
"Wehl01","NL","Wehl","Settlement","SRID=23031;POINT(720177.608339911 5761696.9416481)","WHN0014","1",NULL,"WP8; oostzijde laag 2","QUSP","14","A",NULL,72,60,19,NULL,NULL,156,227,"RING","EH"
"Wehl01","NL","Wehl","Settlement","SRID=23031;POINT(720177.608339911 5761696.9416481)","WHN0013","1",NULL,"WP8; oostzijde laag 2","QUSP","14","A",NULL,75,60,NULL,20,NULL,133,207,"RING","EH"
"Wehl01","NL","Wehl","Settlement","SRID=23031;POINT(720177.608339911 5761696.9416481)","WHN0012","1",NULL,"WP8; oostzijde laag 2","QUSP","0","A",NULL,93,60,NULL,20,NULL,120,212,"RING","EH"
"Westeraam01","NL","Elst","Tempel","SRID=23031;POINT(696913.056459588 5756484.10323306)","ELS0004","1","Palisade","119.4","QUSP","11","A","Tempel; pallisade",43,10,NULL,20,NULL,-27,16,"RING","EH"
"Westeraam01","NL","Elst","Tempel","SRID=23031;POINT(696913.056459588 5756484.10323306)","ELS0003","1","Palisade","73D","QUSP","2","A","Tempel; pallisade",48,10,NULL,NULL,NULL,-98,-51,"RING","EH"
"Westeraam01","NL","Elst","Tempel","SRID=23031;POINT(696913.056459588 5756484.10323306)","ELS0002","0","Palisade","114","QUSP","10","A","Tempel; pallisade",50,3,4,16,NULL,-32,18,"RING","EH"
"Westeraam01","NL","Elst","Tempel","SRID=23031;POINT(696913.056459588 5756484.10323306)","ELS0001","1","Palisade","73C","QUSP","11","A","Tempel; pallisade",137,2,NULL,NULL,NULL,-147,-11,"RING","EH"
"Westeraam01","NL","Elst","Tempel","SRID=23031;POINT(696913.056459588 5756484.10323306)","ELS0010","1","Palisade","67.1","QUSP","11","A","Tempel; pallisade",52,NULL,NULL,NULL,NULL,-86,-35,"RING","EH"
"Westeraam01","NL","Elst","Tempel","SRID=23031;POINT(696913.056459588 5756484.10323306)","ELS0009","1","Palisade","73B","QUSP","10","A","Tempel; pallisade",70,10,NULL,20,NULL,-96,-27,"RING","EH"
"Westeraam01","NL","Elst","Tempel","SRID=23031;POINT(696913.056459588 5756484.10323306)","ELS0008","1","Palisade","119.6","QUSP","10","A","Tempel; pallisade",41,10,3,17,NULL,-25,16,"RING","EH"
"Westeraam01","NL","Elst","Tempel","SRID=23031;POINT(696913.056459588 5756484.10323306)","ELS0007","0","Palisade","73A","QUSP","10","A","Tempel; pallisade",81,5,5,15,NULL,-61,20,"RING","EH"
"Westeraam01","NL","Elst","Tempel","SRID=23031;POINT(696913.056459588 5756484.10323306)","ELS0006","0","Palisade","71","QUSP","10","A","Tempel; pallisade",107,10,NULL,NULL,NULL,-103,4,"RING","EH"
"Westeraam01","NL","Elst","Tempel","SRID=23031;POINT(696913.056459588 5756484.10323306)","ELS0005","1","Palisade","67.2","QUSP","11","A","Tempel; pallisade",56,NULL,NULL,NULL,NULL,-66,-11,"RING","EH"
"Westerschouwen01","NL","Westerschouwen","Subfossil wood","SRID=23031;POINT(548861.416492603 5728076.41801436)","WBD0001","0",NULL,NULL,"QUSP","1","N","Subfossil tree, bog",67,5,NULL,16,NULL,333,399,"RING","EH"
"Westvoorne01","NL","Westvoorne","Settlement","SRID=23031;POINT(578882.451991946 5750528.73465378)","RTK0002","0",NULL,"40","FREX","1","A",NULL,50,1,NULL,3,NULL,73,122,NULL,"EH"
"Westvoorne01","NL","Westvoorne","Settlement","SRID=23031;POINT(578882.451991946 5750528.73465378)","RTK0001","0",NULL,"302","FREX","1","A",NULL,65,1,NULL,2,NULL,60,124,NULL,"EH"
"Wijchen01","NL","Wijchen","Settlement","SRID=23031;POINT(687631.086071901 5743166.03990062)","WYT0011","1","Water well 4","9-23","QUSP","16","A","Water well",75,NULL,NULL,20,NULL,252,326,NULL,"EH"
"Wijchen01","NL","Wijchen","Settlement","SRID=23031;POINT(687631.086071901 5743166.03990062)","WYT0014","0","Water well 4","9-23","QUSP","10","A","Water well",63,NULL,3,13,NULL,273,335,NULL,"EH"
"Wijnaldum01","NL","Wijnaldum","Settlement","SRID=23031;POINT(665135.966377369 5897186.09386687)","WYW0002","1","Water well 2","W'93/7900 | oostpr","QUSP","11","A","Water well",97,60,22,0,"Summer",167,263,"RING","EH"
