Series_A,Radius_A,Series_B,Radius_B,overlap,r,r_wuchs,t,t_wuchs,SGC,SSGC,p
STF0004,1,STF0010,2,105,0.22827229,0.56676405,2.39106008,6.98163055,0.72115385,0.01923077,0.0000064623
STF0004,1,STF0012,0,143,0.50325819,0.70041371,6.93989455,11.65268282,0.71830986,0.02112676,0.0000001962
STF0004,1,STF0012,1,143,0.52712789,0.68917594,7.39180684,11.29392521,0.73239437,0.01408451,0.0000000305
STF0004,1,STF0012,2,126,0.40897235,0.65924517,5.01064715,9.76296002,0.72800000,0.01600000,0.0000003428
STF0004,1,STF0014,1,217,0.43186422,0.56406743,7.03715490,10.01642758,0.65277778,0.03703704,0.0000070979
STF0005,1,STF0008,0,86,-0.19943495,0.75972933,-1.87639414,10.70841554,0.81176471,0.00000000,0.0000000090
STF0005,1,STF0008,1,86,-0.19802146,0.75574523,-1.86255050,10.57700685,0.81176471,0.01176471,0.0000000090
STF0005,1,STF0008,2,84,-0.17479472,0.68791818,-1.61735508,8.58289467,0.77108434,0.02409639,0.0000007837
STF0005,1,STF0008,Q,86,-0.19943495,0.75972933,-1.87639414,10.70841554,0.81176471,0.00000000,0.0000000090
STF0005,0,STF0008,0,88,-0.17271929,0.67139242,-1.63559960,8.40132261,0.80459770,0.01149425,0.0000000133
STF0005,0,STF0008,1,88,-0.16745205,0.64954672,-1.58425808,7.92249989,0.79310345,0.02298851,0.0000000456
STF0007,1,STF0012,0,150,0.45346903,0.59978241,6.21055613,9.11897527,0.79194631,0.01342282,0.0000000000
STF0005,0,STF0008,2,86,-0.14720324,0.62399465,-1.37209405,7.31865379,0.71764706,0.03529412,0.0000598977
STF0005,0,STF0008,Q,88,-0.17271929,0.67139242,-1.63559960,8.40132261,0.80459770,0.01149425,0.0000000133
STF0005,2,STF0008,0,88,-0.12636646,0.59438372,-1.18819286,6.85428270,0.78160920,0.00000000,0.0000001494
STF0005,2,STF0008,1,88,-0.11579909,0.57405783,-1.08741747,6.50158450,0.77011494,0.01149425,0.0000004681
STF0005,2,STF0008,Q,88,-0.12636646,0.59438372,-1.18819286,6.85428270,0.78160920,0.00000000,0.0000001494
STF0005,2,STF0011,1,111,0.62780810,0.57139703,8.45937347,7.26910056,0.69090909,0.01818182,0.0000621375
STF0005,2,STF0011,Q,111,0.62780810,0.57139703,8.45937347,7.26910056,0.69090909,0.01818182,0.0000621375
STF0007,1,STF0012,1,150,0.32671339,0.55933188,4.21960232,8.20871800,0.76510067,0.00671141,0.0000000001
STF0007,1,STF0012,2,141,0.51205467,0.60060225,7.05360303,8.85624933,0.81428571,0.00714286,0.0000000000
STF0007,1,STF0019,2,69,0.74767155,0.65774190,9.28436694,7.14755627,0.80882353,0.00000000,0.0000003520
STF0008,1,STF0005,0,88,-0.16745205,0.64954672,-1.58425808,7.92249989,0.79310345,0.02298851,0.0000000456
STF0008,0,STF0005,0,88,-0.17271929,0.67139242,-1.63559960,8.40132261,0.80459770,0.01149425,0.0000000133
STF0008,0,STF0005,1,86,-0.19943495,0.75972933,-1.87639414,10.70841554,0.81176471,0.00000000,0.0000000090
STF0008,0,STF0005,2,88,-0.12636646,0.59438372,-1.18819286,6.85428270,0.78160920,0.00000000,0.0000001494
STF0008,1,STF0005,1,86,-0.19802146,0.75574523,-1.86255050,10.57700685,0.81176471,0.01176471,0.0000000090
STF0008,1,STF0005,2,88,-0.11579909,0.57405783,-1.08741747,6.50158450,0.77011494,0.01149425,0.0000004681
STF0008,Q,STF0005,0,88,-0.17271929,0.67139242,-1.63559960,8.40132261,0.80459770,0.01149425,0.0000000133
STF0008,2,STF0005,0,86,-0.14720324,0.62399465,-1.37209405,7.31865379,0.71764706,0.03529412,0.0000598977
STF0008,2,STF0005,1,84,-0.17479472,0.68791818,-1.61735508,8.58289467,0.77108434,0.02409639,0.0000007837
STF0008,Q,STF0005,1,86,-0.19943495,0.75972933,-1.87639414,10.70841554,0.81176471,0.00000000,0.0000000090
STF0008,Q,STF0005,2,88,-0.12636646,0.59438372,-1.18819286,6.85428270,0.78160920,0.00000000,0.0000001494
STF0010,2,STF0004,1,105,0.22827229,0.56676405,2.39106008,6.98163055,0.72115385,0.01923077,0.0000064623
STF0010,0,1TN0085,A,92,0.42305857,0.69623239,4.45393567,9.20157279,0.73626374,0.01098901,0.0000065557
STF0010,0,STF0004,1,120,0.22326647,0.61093335,2.49862124,8.38270240,0.76470588,0.01680672,0.0000000077
STF0010,0,STF0014,1,109,-0.08340618,0.56313800,-0.86981317,7.04913665,0.73148148,0.01851852,0.0000014999
STF0010,0,STF0022,1,84,0.71677227,0.52685376,9.36474628,5.61307167,0.73493976,0.00000000,0.0000186218
STF0011,Q,STF0005,2,111,0.62780810,0.57139703,8.45937347,7.26910056,0.69090909,0.01818182,0.0000621375
STF0010,2,STF0022,1,84,0.72660617,0.51716670,9.63489811,5.47169922,0.72289157,0.01204819,0.0000488049
STF0011,Q,STF0017,0,76,0.04104626,0.70668264,0.35577089,8.59201480,0.84000000,0.01333333,0.0000000039
STF0011,1,STF0005,2,111,0.62780810,0.57139703,8.45937347,7.26910056,0.69090909,0.01818182,0.0000621375
STF0011,1,STF0017,0,76,0.04104626,0.70668264,0.35577089,8.59201480,0.84000000,0.01333333,0.0000000039
STF0011,Q,STF0017,1,75,-0.03464741,0.56355278,-0.29822734,5.82872925,0.72972973,0.01351351,0.0000773649
STF0011,1,STF0017,1,75,-0.03464741,0.56355278,-0.29822734,5.82872925,0.72972973,0.01351351,0.0000773649
STF0011,Q,STF0017,3,75,0.14120956,0.65894157,1.22702566,7.48476898,0.81081081,0.01351351,0.0000000892
STF0011,1,STF0017,3,75,0.14120956,0.65894157,1.22702566,7.48476898,0.81081081,0.01351351,0.0000000892
STF0012,0,STF0004,1,143,0.50325819,0.70041371,6.93989455,11.65268282,0.71830986,0.02112676,0.0000001962
STF0012,0,STF0007,1,150,0.45346903,0.59978241,6.21055613,9.11897527,0.79194631,0.01342282,0.0000000000
STF0012,0,STF0018,1,92,0.53618444,0.55988675,6.05955266,6.41051161,0.74725275,0.01098901,0.0000023902
STF0012,0,STF0019,0,157,0.51386353,0.63322749,7.48148190,10.18600485,0.67948718,0.01282051,0.0000073398
STF0012,1,STF0004,1,143,0.52712789,0.68917594,7.39180684,11.29392521,0.73239437,0.01408451,0.0000000305
STF0012,1,STF0007,1,150,0.32671339,0.55933188,4.21960232,8.20871800,0.76510067,0.00671141,0.0000000001
STF0012,1,STF0015,0,139,0.46458228,0.51192775,6.16309586,6.97527564,0.72463768,0.00000000,0.0000001308
STF0012,1,STF0018,1,92,0.62556964,0.53219310,7.64905947,5.96348920,0.75824176,0.01098901,0.0000008353
STF0012,1,STF0019,0,157,0.57706723,0.57991708,8.82526877,8.86231307,0.67948718,0.00641026,0.0000073398
STF0012,1,STF0019,1,157,0.57837354,0.56180002,8.85527177,8.45470995,0.66666667,0.00641026,0.0000313637
STF0012,2,STF0004,1,126,0.40897235,0.65924517,5.01064715,9.76296002,0.72800000,0.01600000,0.0000003428
STF0012,2,STF0007,1,141,0.51205467,0.60060225,7.05360303,8.85624933,0.81428571,0.00714286,0.0000000000
STF0012,2,STF0018,1,88,0.44266662,0.53383973,4.60464213,5.85467099,0.73563218,0.01149425,0.0000110436
STF0012,2,STF0019,0,140,0.35741700,0.63339403,4.51191950,9.61541993,0.71223022,0.00719424,0.0000005606
STF0012,2,STF0019,1,140,0.34501047,0.61413412,4.33370811,9.14144327,0.71223022,0.00000000,0.0000005606
STF0012,2,STF0019,2,60,0.67157150,0.74038270,6.96202158,8.38843726,0.77966102,0.00000000,0.0000173724
STF0014,1,STF0004,1,217,0.43186422,0.56406743,7.03715490,10.01642758,0.65277778,0.03703704,0.0000070979
STF0013,1,STF0018,1,80,0.88237056,0.57109307,16.66686700,6.14428993,0.73417722,0.03797468,0.0000314334
STF0014,1,STF0010,0,109,-0.08340618,0.56313800,-0.86981317,7.04913665,0.73148148,0.01851852,0.0000014999
STF0014,1,STF0015,0,118,0.28006331,0.65238705,3.15563138,9.27108279,0.72649573,0.01709402,0.0000009591
STF0014,1,STF0015,1,118,0.29342329,0.60246562,3.31999563,8.12979422,0.68376068,0.01709402,0.0000702754
STF0014,1,STF0015,2,83,0.10768807,0.65932824,0.98086092,7.89241608,0.75609756,0.04878049,0.0000035159
STF0015,0,STF0012,1,139,0.46458228,0.51192775,6.16309586,6.97527564,0.72463768,0.00000000,0.0000001308
STF0015,0,STF0014,1,118,0.28006331,0.65238705,3.15563138,9.27108279,0.72649573,0.01709402,0.0000009591
STF0015,0,STF0018,1,79,0.62292232,0.58800651,7.03261623,6.37905258,0.76923077,0.01282051,0.0000019789
STF0015,0,STF0019,0,139,0.74712935,0.53997666,13.20454977,7.50910661,0.70289855,0.00724638,0.0000018696
STF0015,0,STF0019,1,139,0.72484411,0.53611389,12.36003867,7.43361299,0.71014493,0.00000000,0.0000007922
STF0015,0,STF0021,1,138,0.68864714,0.53156537,11.11632262,7.31869875,0.69343066,0.02919708,0.0000059518
STF0015,0,STF0021,Q,138,0.68864714,0.53156537,11.11632262,7.31869875,0.69343066,0.02919708,0.0000059518
STF0015,1,STF0014,1,118,0.29342329,0.60246562,3.31999563,8.12979422,0.68376068,0.01709402,0.0000702754
STF0015,1,STF0018,1,79,0.58723447,0.55727676,6.40747016,5.88934817,0.73076923,0.01282051,0.0000457782
STF0015,1,STF0019,0,139,0.73016804,0.52235322,12.55369366,7.16990532,0.70289855,0.00724638,0.0000018696
STF0015,1,STF0019,1,139,0.70980741,0.51550655,11.83759045,7.04160412,0.71014493,0.00000000,0.0000007922
STF0016,0,STF0019,2,90,0.32544078,0.51348555,3.24695879,5.61348476,0.70786517,0.01123596,0.0000878199
STF0015,2,STF0014,1,83,0.10768807,0.65932824,0.98086092,7.89241608,0.75609756,0.04878049,0.0000035159
STF0015,2,STF0019,0,83,0.44283534,0.57358965,4.47248643,6.30208422,0.73170732,0.03658537,0.0000271194
STF0015,2,STF0019,1,83,0.34308155,0.56585269,3.30748112,6.17663421,0.75609756,0.02439024,0.0000035159
STF0015,2,STF0021,1,83,0.50864213,0.58150211,5.34967226,6.43298116,0.73170732,0.06097561,0.0000271194
STF0015,2,STF0021,Q,83,0.50864213,0.58150211,5.34967226,6.43298116,0.73170732,0.06097561,0.0000271194
STF0017,0,STF0011,1,76,0.04104626,0.70668264,0.35577089,8.59201480,0.84000000,0.01333333,0.0000000039
STF0017,3,STF0011,Q,75,0.14120956,0.65894157,1.22702566,7.48476898,0.81081081,0.01351351,0.0000000892
STF0017,0,STF0011,Q,76,0.04104626,0.70668264,0.35577089,8.59201480,0.84000000,0.01333333,0.0000000039
STF0017,1,STF0011,1,75,-0.03464741,0.56355278,-0.29822734,5.82872925,0.72972973,0.01351351,0.0000773649
STF0017,1,STF0011,Q,75,-0.03464741,0.56355278,-0.29822734,5.82872925,0.72972973,0.01351351,0.0000773649
STF0017,3,STF0011,1,75,0.14120956,0.65894157,1.22702566,7.48476898,0.81081081,0.01351351,0.0000000892
STF0019,0,STF0012,0,157,0.51386353,0.63322749,7.48148190,10.18600485,0.67948718,0.01282051,0.0000073398
STF0018,1,202118,A,93,0.60912414,0.50526528,7.36691279,5.58531198,0.72826087,0.04347826,0.0000119333
STF0018,1,202118,Q,93,0.60912414,0.50526528,7.36691279,5.58531198,0.72826087,0.04347826,0.0000119333
STF0018,1,STF0012,0,92,0.53618444,0.55988675,6.05955266,6.41051161,0.74725275,0.01098901,0.0000023902
STF0018,1,STF0012,1,92,0.62556964,0.53219310,7.64905947,5.96348920,0.75824176,0.01098901,0.0000008353
STF0018,1,STF0012,2,88,0.44266662,0.53383973,4.60464213,5.85467099,0.73563218,0.01149425,0.0000110436
STF0018,1,STF0013,1,80,0.88237056,0.57109307,16.66686700,6.14428993,0.73417722,0.03797468,0.0000314334
STF0018,1,STF0015,0,79,0.62292232,0.58800651,7.03261623,6.37905258,0.76923077,0.01282051,0.0000019789
STF0018,1,STF0015,1,79,0.58723447,0.55727676,6.40747016,5.88934817,0.73076923,0.01282051,0.0000457782
STF0018,1,STF0019,0,83,0.70440248,0.67277900,8.98651562,8.18417801,0.73170732,0.01219512,0.0000271194
STF0018,1,STF0019,1,83,0.71140064,0.67527694,9.16637568,8.23994959,0.73170732,0.01219512,0.0000271194
STF0018,1,STF0022,1,84,0.87952035,0.56707108,16.83854575,6.23435860,0.77108434,0.01204819,0.0000007837
STF0019,0,STF0015,0,139,0.74712935,0.53997666,13.20454977,7.50910661,0.70289855,0.00724638,0.0000018696
STF0019,0,STF0015,1,139,0.73016804,0.52235322,12.55369366,7.16990532,0.70289855,0.00724638,0.0000018696
STF0019,0,STF0015,2,83,0.44283534,0.57358965,4.47248643,6.30208422,0.73170732,0.03658537,0.0000271194
STF0019,0,STF0018,1,83,0.70440248,0.67277900,8.98651562,8.18417801,0.73170732,0.01219512,0.0000271194
STF0019,0,STF0012,1,157,0.57706723,0.57991708,8.82526877,8.86231307,0.67948718,0.00641026,0.0000073398
STF0019,0,STF0012,2,140,0.35741700,0.63339403,4.51191950,9.61541993,0.71223022,0.00719424,0.0000005606
STF0019,2,STF0007,1,69,0.74767155,0.65774190,9.28436694,7.14755627,0.80882353,0.00000000,0.0000003520
STF0019,1,STF0012,1,157,0.57837354,0.56180002,8.85527177,8.45470995,0.66666667,0.00641026,0.0000313637
STF0019,1,STF0012,2,140,0.34501047,0.61413412,4.33370811,9.14144327,0.71223022,0.00000000,0.0000005606
STF0019,1,STF0015,0,139,0.72484411,0.53611389,12.36003867,7.43361299,0.71014493,0.00000000,0.0000007922
STF0019,1,STF0015,1,139,0.70980741,0.51550655,11.83759045,7.04160412,0.71014493,0.00000000,0.0000007922
STF0019,1,STF0015,2,83,0.34308155,0.56585269,3.30748112,6.17663421,0.75609756,0.02439024,0.0000035159
STF0019,1,STF0018,1,83,0.71140064,0.67527694,9.16637568,8.23994959,0.73170732,0.01219512,0.0000271194
STF0019,2,STF0012,2,60,0.67157150,0.74038270,6.96202158,8.38843726,0.77966102,0.00000000,0.0000173724
STF0019,2,STF0016,0,90,0.32544078,0.51348555,3.24695879,5.61348476,0.70786517,0.01123596,0.0000878199
STF0021,Q,STF0015,0,138,0.68864714,0.53156537,11.11632262,7.31869875,0.69343066,0.02919708,0.0000059518
STF0021,1,STF0015,0,138,0.68864714,0.53156537,11.11632262,7.31869875,0.69343066,0.02919708,0.0000059518
STF0021,1,STF0015,2,83,0.50864213,0.58150211,5.34967226,6.43298116,0.73170732,0.06097561,0.0000271194
STF0021,Q,STF0015,2,83,0.50864213,0.58150211,5.34967226,6.43298116,0.73170732,0.06097561,0.0000271194
STF0022,1,STF0010,0,84,0.71677227,0.52685376,9.36474628,5.61307167,0.73493976,0.00000000,0.0000186218
STF0022,1,CUY0049,1,58,0.65538430,0.60420161,6.55113442,5.67426235,0.82456140,0.01754386,0.0000009546
STF0022,1,STF0010,2,84,0.72660617,0.51716670,9.63489811,5.47169922,0.72289157,0.01204819,0.0000488049
STF0022,1,STF0018,1,84,0.87952035,0.56707108,16.83854575,6.23435860,0.77108434,0.01204819,0.0000007837
SWP0002,0,HOK0002,0,79,0.29908067,0.54397964,2.76811139,5.68872716,0.73076923,0.10256410,0.0000457782
SWP0002,2,HOK0002,0,78,0.43082664,0.57553171,4.18920985,6.13535719,0.72727273,0.05194805,0.0000664587
SWP0002,1,SWP0003,0,91,0.48142762,0.56016181,5.21083528,6.37936141,0.75555556,0.05555556,0.0000012419
SWP0002,1,SWP0003,2,86,0.51531980,0.52402175,5.54378662,5.63897054,0.71764706,0.05882353,0.0000598977
SWP0002,2,RAT0002,1,93,0.66142188,0.56943317,8.45868901,6.60802631,0.70652174,0.03260870,0.0000743950
TRAG102,T,LAMA101,T,54,0.35807055,0.56051512,2.79191201,4.88071049,0.79245283,0.03773585,0.0000206100
SWP0005,1,WKN0002,2,59,0.48850444,0.51756491,4.26369870,4.56677033,0.79310345,0.03448276,0.0000080286
SWP0002,2,SWP0003,0,90,0.62127154,0.60479911,7.47970739,7.12415204,0.75280899,0.04494382,0.0000018423
SWP0003,0,SWP0002,1,91,0.48142762,0.56016181,5.21083528,6.37936141,0.75555556,0.05555556,0.0000012419
SWP0003,0,SWP0002,2,90,0.62127154,0.60479911,7.47970739,7.12415204,0.75280899,0.04494382,0.0000018423
SWP0003,2,SWP0002,1,86,0.51531980,0.52402175,5.54378662,5.63897054,0.71764706,0.05882353,0.0000598977
SWP0004,1,NEW0002,1,62,0.77185266,0.64623165,9.48151681,6.55932113,0.75409836,0.01639344,0.0000721315
TREM101,T,FLEV122,T,107,0.45652304,0.51372508,5.28282688,6.13565575,0.70754717,0.02830189,0.0000192292
TREM101,T,195015,0,83,0.16979442,0.53395969,1.56020887,5.68371465,0.71951220,0.02439024,0.0000702212
TREM101,T,195015,A,77,0.26174476,0.61788986,2.36426288,6.80570223,0.75000000,0.02631579,0.0000130718
TREM101,T,MRW0002,0,87,0.05912222,0.54782186,0.54923768,6.03717204,0.72093023,0.02325581,0.0000417374
TREM101,T,MRW0002,3,87,0.09911408,0.54020467,0.92369437,5.91829079,0.72093023,0.01162791,0.0000417374
TROY001,T,TROY171,T,67,0.28077797,0.53781275,2.37665738,5.14312487,0.74242424,0.00000000,0.0000818466
TROY007,Q,MRW0002,3,60,0.36182291,0.50443144,2.98120027,4.44916044,0.76271186,0.00000000,0.0000544035
TROY008,T,FLEV_QT1,R,56,0.34675872,0.54243210,2.74174478,4.74472949,0.76363636,0.01818182,0.0000921590
TROY008,T,FLEV_QT3,R,61,0.29144836,0.57003920,2.36000522,5.32918814,0.80000000,0.00000000,0.0000033585
TROY008,T,FLEV106,T,56,0.26328491,0.58054897,2.02398303,5.23951542,0.76363636,0.00000000,0.0000921590
TROY008,T,FLEV117,T,51,0.31908139,0.65256149,2.38069129,6.02839488,0.80000000,0.00000000,0.0000220905
TROY008,T,TROY172,T,117,0.49795977,0.63136846,6.18449029,8.73091036,0.72413793,0.00000000,0.0000013786
TROY008,T,TROY082,T,75,0.32052917,0.63664970,2.91087808,7.05377076,0.72972973,0.01351351,0.0000773649
TROY008,T,TROY173,T,78,0.15849538,0.54511301,1.40859641,5.66841268,0.72727273,0.01298701,0.0000664587
TROY010,T,TROY089,T,55,0.19108827,0.56403236,1.43056752,4.97269659,0.81481481,0.00000000,0.0000037133
TROY011,T,TROY215,T,78,0.61443187,0.52040804,6.83374348,5.31293823,0.75324675,0.01298701,0.0000088112
TROY013,T,TROY105,T,103,0.67693839,0.56519636,9.28855159,6.88539786,0.71568627,0.03921569,0.0000132069
TROY013,T,TROY208,T,55,0.63681402,0.56151692,6.06939341,4.94027377,0.79629630,0.03703704,0.0000133281
TROY018,Q,TROY197,T,82,0.29226272,0.63103599,2.75045463,7.27570937,0.74074074,0.01234568,0.0000146868
TROY018,T,FLEV137,T,54,0.35535530,0.66088159,2.76766773,6.35009628,0.84905660,0.00000000,0.0000003728
TROY018,X,FLEV137,T,54,0.35535530,0.66088159,2.76766773,6.35009628,0.84905660,0.00000000,0.0000003728
TROY018,T,TROY174,Q,136,0.59536608,0.51630511,8.60973227,6.97878422,0.67407407,0.01481481,0.0000522972
TROY018,T,TROY197,T,157,0.19530091,0.50190165,2.48720275,7.22447299,0.67307692,0.01923077,0.0000153601
TROY018,X,TROY176,T,85,0.37110193,0.55240677,3.66275484,6.03744959,0.72619048,0.04761905,0.0000338127
TROY019,T,METZ647,T,75,-0.02551504,0.51070934,-0.21956018,5.07529518,0.75675676,0.02702703,0.0000099891
TROY019,T,FLEV122,T,57,0.46129777,0.65106985,3.89073476,6.36146235,0.78571429,0.07142857,0.0000190128
TROY019,T,SILL_QT6,R,143,0.21284602,0.50855375,2.59583464,7.01339038,0.69014085,0.02112676,0.0000058544
TROY019,T,TROY172,T,138,0.36771913,0.54743891,4.62831631,7.62886182,0.67883212,0.01459854,0.0000283473
TROY019,T,TROY208,T,55,0.14641753,0.58189804,1.08766666,5.20900152,0.81481481,0.01851852,0.0000037133
TROY019,T,TROY216,T,61,0.32433094,0.62396199,2.65582051,6.13310420,0.78333333,0.01666667,0.0000113674
TROY019,T,VEND039,T,62,0.51230526,0.55906562,4.65907781,5.22299042,0.77049180,0.01639344,0.0000238711
TROY020,T,NOVY141,T,64,-0.02603679,0.61519148,-0.20673067,6.14429153,0.76190476,0.07936508,0.0000321596
TROY020,T,SILL_QT6,R,72,0.51503780,0.56459492,5.06293785,5.72319164,0.76056338,0.02816901,0.0000112783
TROY020,T,TROY172,T,72,0.70685148,0.69091435,8.42006857,7.99600400,0.73239437,0.04225352,0.0000898887
TROY020,T,TROY173,T,72,0.34231394,0.63659336,3.06985165,6.90628199,0.73239437,0.07042254,0.0000898887
TROY020,T,TROY180,T,72,0.65393516,0.53208582,7.28326125,5.25782413,0.73239437,0.04225352,0.0000898887
TROY020,T,TROY184,T,72,0.17138379,0.58692054,1.46579289,6.06504376,0.74647887,0.07042254,0.0000327091
TROY020,T,TROY201,T,52,0.68008099,0.56048725,6.62461416,4.78558336,0.78431373,0.03921569,0.0000489023
TROY024,Q,TROY172,T,135,0.71623538,0.63896425,11.88066157,9.57949331,0.72388060,0.03731343,0.0000002181
TROY025,T,TROY032,T,94,0.26381202,0.52122904,2.63754844,5.85816115,0.74193548,0.01075269,0.0000030670
TROY024,T,TROY172,T,135,0.71623538,0.63896425,11.88066157,9.57949331,0.72388060,0.03731343,0.0000002181
TROY025,T,TROY105,T,94,0.60032965,0.51449165,7.23895004,5.75493532,0.73118280,0.02150538,0.0000082384
TROY025,T,TROY127,T,85,0.51703887,0.58184889,5.53615692,6.51778654,0.71428571,0.02380952,0.0000856830
TROY025,T,TROY137,T,55,0.38619308,0.55579120,3.07661828,4.86721319,0.77777778,0.00000000,0.0000445571
TROY025,T,TROY172,T,72,0.53205396,0.63727801,5.29480462,6.91878445,0.76056338,0.01408451,0.0000112783
TROY025,T,TROY173,T,75,0.46905171,0.63658690,4.56869254,7.05260089,0.75675676,0.04054054,0.0000099891
TROY025,T,TROY180,T,75,0.58541356,0.61153364,6.21154745,6.60367032,0.78378378,0.00000000,0.0000010480
TROY025,T,TROY090,T,56,0.68665525,0.54097627,7.00479972,4.72671643,0.78181818,0.01818182,0.0000291459
TROY025,T,TROY100,T,85,0.47722130,0.59278012,4.97711571,6.70564058,0.76190476,0.02380952,0.0000015804
TROY028,T,TROY174,Q,130,0.41510484,0.50651748,5.18226152,6.64624658,0.68217054,0.00000000,0.0000350164
TROY027,T,TROY081,T,51,0.64036924,0.54245597,5.89544021,4.52001314,0.78000000,0.04000000,0.0000750132
TROY028,T,TROY077,T,59,0.58640097,0.51095416,5.51331038,4.48764958,0.75862069,0.00000000,0.0000817561
TROY028,T,TROY082,T,75,0.23940606,0.51255793,2.12113231,5.10019605,0.72972973,0.01351351,0.0000773649
TROY028,T,TROY089,T,60,0.48077926,0.53185717,4.21163331,4.78311351,0.77966102,0.00000000,0.0000173724
TROY031,T,TROY036,Q,126,0.27496818,0.50800791,3.19749038,6.56750557,0.68000000,0.04000000,0.0000569941
TROY031,T,TROY036,T,126,0.27496818,0.50800791,3.19749038,6.56750557,0.68000000,0.04000000,0.0000569941
TROY031,T,TROY089,T,74,0.24452361,0.60754550,2.15461762,6.49035966,0.73972603,0.02739726,0.0000419552
TROY030,T,FLEV112,T,52,0.62892919,0.53900802,5.77706614,4.52494289,0.78431373,0.00000000,0.0000489023
TROY032,T,185025,G,60,0.72632369,0.52303081,8.11664398,4.67349480,0.76271186,0.01694915,0.0000544035
TROY031,T,TROY172,T,100,0.56746678,0.54133858,6.85723654,6.37363053,0.69696970,0.02020202,0.0000886786
TROY032,T,TROY025,T,94,0.26381202,0.52122904,2.63754844,5.85816115,0.74193548,0.01075269,0.0000030670
TROY032,T,SILL115,Q,84,0.38472638,0.58619300,3.79729977,6.55195067,0.72289157,0.01204819,0.0000488049
TROY033,T,TROY172,T,122,0.45702973,0.68422238,5.65216594,10.27773704,0.72727273,0.01652893,0.0000005733
TROY032,T,TROY181,T,53,0.16895774,0.55946870,1.23614324,4.82041211,0.78846154,0.00000000,0.0000317897
TROY032,T,TROY200,T,65,0.27736365,0.67167647,2.30952328,7.19620101,0.79687500,0.00000000,0.0000020342
TROY033,T,TROY039,T,75,0.46619495,0.55480489,4.53310971,5.69755554,0.77027027,0.02702703,0.0000033209
TROY033,T,TROY173,T,117,0.13132841,0.58124092,1.42680794,7.65991528,0.68103448,0.03448276,0.0000963509
TROY033,T,TROY176,T,111,0.36332991,0.52092972,4.09015520,6.37144877,0.73636364,0.01818182,0.0000007122
TROY036,Q,195026,B,96,0.36016708,0.53277021,3.76301893,6.10379692,0.70526316,0.02105263,0.0000629913
TROY036,Q,TROY174,Q,154,0.45873908,0.60400892,6.38585879,9.34370366,0.69934641,0.01307190,0.0000008158
TROY036,Q,TROY089,T,134,0.31840274,0.53308369,3.87359893,7.23902216,0.67669173,0.03007519,0.0000459320
TROY036,Q,TROY031,T,126,0.27496818,0.50800791,3.19749038,6.56750557,0.68000000,0.04000000,0.0000569941
TROY036,T,195026,B,96,0.36016708,0.53277021,3.76301893,6.10379692,0.70526316,0.02105263,0.0000629913
TROY036,T,TROY031,T,126,0.27496818,0.50800791,3.19749038,6.56750557,0.68000000,0.04000000,0.0000569941
TROY036,T,TROY089,T,136,0.30913714,0.52995661,3.77684862,7.23409461,0.67407407,0.02962963,0.0000522972
TROY039,T,TROY033,T,75,0.46619495,0.55480489,4.53310971,5.69755554,0.77027027,0.02702703,0.0000033209
TROY039,T,TROY074,T,75,0.30621713,0.53257055,2.76710644,5.37613666,0.74324324,0.02702703,0.0000285273
TROY036,T,TROY174,Q,154,0.45873908,0.60400892,6.38585879,9.34370366,0.69934641,0.01307190,0.0000008158
TROY039,T,TROY170,Q,75,0.40461491,0.61364279,3.80609941,6.64016469,0.74324324,0.04054054,0.0000285273
TROY039,T,TROY170,T,75,0.40461491,0.61364279,3.80609941,6.64016469,0.74324324,0.04054054,0.0000285273
TROY039,T,TROY172,T,63,0.47892240,0.61544323,4.29573118,6.09855345,0.79032258,0.03225806,0.0000048308
TROY039,T,TROY173,T,66,0.65150765,0.66438131,6.92371660,7.11144580,0.78461538,0.04615385,0.0000044477
TROY039,T,TROY180,T,66,0.59007352,0.62685391,5.89252205,6.43639372,0.78461538,0.01538462,0.0000044477
TROY039,T,TROY216,T,63,0.43239723,0.61965392,3.77593715,6.16614215,0.80645161,0.01612903,0.0000013930
TROY039,T,TROY125,T,62,0.47676112,0.62808931,4.23604557,6.25228241,0.75409836,0.03278689,0.0000721315
TROY039,T,TROY127,T,75,0.30410697,0.62746376,2.74608761,6.88509833,0.75675676,0.02702703,0.0000099891
TROY049,T,TROY083,T,56,0.11816448,0.57085292,0.88251411,5.10916891,0.78181818,0.01818182,0.0000291459
TROY049,T,TROY216,T,56,0.30054654,0.51973788,2.33695696,4.47051684,0.76363636,0.00000000,0.0000921590
TROY053,T,ELS0007,2,60,0.38089857,0.56254019,3.16427011,5.18182651,0.76271186,0.03389831,0.0000544035
TROY053,T,TROY055,T,146,0.72993072,0.71869849,12.85919231,12.40343852,0.72413793,0.03448276,0.0000000674
TROY053,T,TROY072,T,103,0.51318605,0.61115644,6.03875286,7.75991157,0.72549020,0.01960784,0.0000052466
TROY053,T,SILL_QT6,R,97,0.50908411,0.54458673,5.79515273,6.32877813,0.73958333,0.03125000,0.0000026680
TROY055,T,LUPP101,T,50,0.55587444,0.53297014,4.68095635,4.36399576,0.83673469,0.00000000,0.0000024256
TROY055,T,SILL_QT6,R,100,0.49044719,0.60342073,5.59959934,7.49108128,0.71717172,0.03030303,0.0000154858
TROY055,T,TROY053,T,146,0.72993072,0.71869849,12.85919231,12.40343852,0.72413793,0.03448276,0.0000000674
