"Series_A","Series_B"
"NOVY_QT5","VEND270"
"NOVY_QT6","NOVY114"
"NOVY_QT6","VEND185"
"NOVY104","NOVY_QT5"
"NOVY104","NOVY105"
"NOVY104","NOVY123"
"NOVY104","NOVY126"
"NOVY104","NOVY130"
"NOVY105","NOVY104"
"NOVY105","NOVY117"
"NOVY105","NOVY123"
"NOVY105","NOVY126"
"NOVY105","NOVY130"
"NOVY107","VEND196"
"NOVY107","VEND032"
"NOVY107","VEND050"
"NOVY107","NOVY_QT1"
"NOVY107","VEND071"
"NOVY107","VEND221"
"NOVY107","VEND243"
"NOVY108","FLEV118"
"NOVY108","NOVY_QT3"
"NOVY108","ILLA203"
"NOVY108","NOVY118"
"NOVY108","VEND053"
"NOVY111","VEND172"
"NOVY111","MRW0002"
"NOVY109","DAMP108"
"NOVY111","TROY196"
"NOVY114","NOVY124"
"NOVY114","NOVY130"
"NOVY116","NOVY_QT5"
"NOVY114","NOVY_QT6"
"NOVY115","NOVY_QT2"
"NOVY119","NEW0013"
"NOVY117","NOVY_QT3"
"NOVY117","NOVY105"
"NOVY117","NOVY123"
"NOVY117","NOVY126"
"NOVY117","NOVY130"
"NOVY117","NOVY150"
"NOVY118","NOVY_QT3"
"NOVY118","NOVY_QT5"
"NOVY118","NOVY108"
"NOVY118","NOVY119"
"NOVY118","NOVY141"
"NOVY119","OSH0019"
"NOVY119","NOVY118"
"NOVY119","NOVY125"
"NOVY119","NOVY141"
"NOVY119","TROY074"
"NOVY121","NOVY130"
"NOVY119","TROY208"
"NOVY119","TROY210"
"NOVY119","TROY221"
"NOVY119","VLD0001"
"NOVY119","TROY123"
"NOVY120","NOVY126"
"NOVY120","NOVY130"
"NOVY120","VEND053"
"NOVY122","IALP062"
"NOVY124","ILLA203"
"NOVY123","NOVY104"
"NOVY123","NOVY105"
"NOVY123","NOVY117"
"NOVY123","NOVY126"
"NOVY123","NOVY130"
"NOVY124","VEND053"
"NOVY124","NOVY114"
"NOVY124","NOVY130"
"NOVY125","TROY020"
"NOVY125","NOVY_QT3"
"NOVY125","NOVY119"
"NOVY125","NOVY141"
"NOVY125","NOVY150"
"NOVY125","TROY095"
"NOVY125","TROY208"
"NOVY126","NOVY117"
"NOVY125","VEND053"
"NOVY126","MEK07O3"
"NOVY126","ROSN_QT1"
"NOVY126","NOVY104"
"NOVY126","NOVY105"
"NOVY126","NOVY120"
"NOVY126","NOVY123"
"NOVY126","NOVY130"
"NOVY126","NOVY150"
"NOVY126","TROY198"
"NOVY126","TROY147"
"NOVY126","VEND089"
"NOVY126","VILE101"
"NOVY130","VEND053"
"NOVY130","NOVY123"
"NOVY130","NOVY124"
"NOVY130","NOVY126"
"NOVY130","NOVY150"
"NOVY130","TROY212"
"NOVY130","VEND089"
"NOVY130","NOVY_QT3"
"NOVY130","NOVY104"
"NOVY130","NOVY105"
"NOVY130","NOVY114"
"NOVY130","NOVY117"
"NOVY130","NOVY120"
"NOVY130","NOVY121"
"NOVY130","ROSN_QT1"
"NOVY130","TROY147"
"NOVY131","068005"
"NOVY131","LIW0002"
"NOVY131","NOVY133"
"NOVY131","NOVY139"
"NOVY131","EKB_QT1"
"NOVY134","VFH0038"
"NOVY134","NOVY_QT4"
"NOVY133","NOVY131"
"NOVY133","NOVY139"
"NOVY137","NOVY_QT3"
"NOVY139","NOVY131"
"NOVY137","VEND214"
"NOVY139","NOVY133"
"NOVY141","TROY020"
"NOVY141","NOVY119"
"NOVY141","NOVY125"
"NOVY141","NOVY150"
"NOVY141","TROY095"
"NOVY141","VEND174"
"NOVY141","NEW0013"
"NOVY141","NOVY_QT3"
"NOVY141","NOVY_QT5"
"NOVY141","NOVY118"
"NOVY141","TROY208"
"NOVY141","TROY216"
"NOVY141","TROY221"
"NOVY150","NOVY125"
"NOVY150","NOVY_QT3"
"NOVY150","NOVY126"
"NOVY150","NOVY130"
"NOVY150","NOVY141"
"NOVY150","NOVY117"
"NOVY150","TROY216"
"NOVY150","VEND050"
"NOVY150","VEND053"
"NOVY150","VEND089"
"NWH0002","NWH0019"
"NWH0002","NWH0023"
"NWH0002","NWH0042"
"NWH0004","NWH0008"
"NWH0004","NWH0035"
"NWH0004","NWH0040"
"NWH0004","NWH0044"
"NWH0004","NWH0010"
"NWH0004","NWH0019"
"NWH0004","NWH0023"
"NWH0004","NWH0028"
"NWH0005","NWH0008"
"NWH0008","NWH0038"
"NWH0006","NWH0028"
"NWH0008","ELS0007"
"NWH0008","NWH0004"
"NWH0008","NWH0005"
"NWH0007","NWH0012"
"NWH0007","NWH0021"
"NWH0008","NWH0044"
"NWH0009","NWH0021"
"NWH0009","NWH0023"
"NWH0010","VAL0022"
"NWH0009","NWH0032"
"NWH0009","NWH0038"
"NWH0010","NWH0004"
"NWH0010","NWH0014"
"NWH0010","NWH0020"
"NWH0010","NWH0023"
"NWH0010","NWH0030"
"NWH0010","NWH0044"
"NWH0012","ALC0033"
"NWH0011","BSN0002"
"NWH0011","NWH0012"
"NWH0011","NWH0026"
"NWH0011","NWH0027"
"NWH0012","NWH0007"
"NWH0012","NWH0011"
"NWH0012","NWH0036"
"NWH0013","ALB0002"
"NWH0013","DMW0001"
"NWH0013","ELS0007"
"NWH0014","195014"
"NWH0013","NWH0035"
"NWH0013","NWH0044"
"NWH0014","ELS0007"
"NWH0014","ALB0002"
"NWH0018","NWH0020"
"NWH0018","ELS0007"
"NWH0014","NWH0010"
"NWH0018","NWH0041"
"NWH0019","NWH0002"
"NWH0019","NWH0004"
"NWH0019","NWH0023"
"NWH0019","NWH0041"
"NWH0020","NWH0010"
"NWH0020","NWH0018"
"NWH0020","NWH0028"
"NWH0020","NWH0030"
"NWH0020","NWH0034"
"NWH0021","BSN0002"
"NWH0021","MAIR_QT2"
"NWH0021","SPR0001"
"NWH0021","NWH0009"
"NWH0021","NWH0032"
"NWH0021","NWH0035"
"NWH0021","NWH0036"
"NWH0021","NWH0007"
"NWH0025","NWH0040"
"NWH0023","NWH0002"
"NWH0023","NWH0004"
"NWH0023","NWH0009"
"NWH0023","NWH0010"
"NWH0023","NWH0019"
"NWH0023","NWH0043"
"NWH0025","NWH0043"
"NWH0026","NWH0011"
"NWH0026","NWH0029"
"NWH0026","NWH0039"
"NWH0026","NWH0042"
"NWH0026","NWH0044"
"NWH0027","ELS0007"
"NWH0027","NWH0011"
"NWH0027","HORB105"
"NWH0027","NWH0036"
"NWH0027","NWH0044"
"NWH0027","UDP0003"
"NWH0032","ALC0053"
"NWH0032","068056"
"NWH0032","587001"
"NWH0028","NWH0004"
"NWH0028","NWH0006"
"NWH0028","NWH0020"
"NWH0028","NWH0030"
"NWH0028","NWH0036"
"NWH0028","NWH0044"
"NWH0029","NWH0026"
"NWH0030","ALC0075"
"NWH0030","NWH0010"
"NWH0030","NWH0020"
"NWH0030","NWH0028"
"NWH0030","NWH0036"
"NWH0030","NWH0043"
"NWH0031","ALC0075"
"NWH0032","1TN0101"
"NWH0032","BSN0002"
"NWH0032","OSP0008"
"NWH0032","NWH0038"
"NWH0032","NWH0040"
"NWH0032","NWH0043"
"NWH0032","OKF0011"
"NWH0032","NWH0009"
"NWH0032","NWH0021"
"NWH0032","NWH0033"
"NWH0032","NWH0036"
"NWH0033","ALC0002"
"NWH0032","VOW0005"
"NWH0032","VOW0007"
"NWH0032","VEND025"
"NWH0033","ALC0053"
"NWH0035","ELS0005"
"NWH0033","VOW0004"
"NWH0033","VOW0007"
"NWH0033","VOW0013"
"NWH0034","NWH0020"
"NWH0035","C5A0104"
"NWH0033","NWH0032"
"NWH0033","NWH0036"
"NWH0033","NWH0038"
"NWH0033","NWH0040"
"NWH0035","ALB0002"
"NWH0035","NWH0004"
"NWH0035","NWH0039"
"NWH0035","NWH0042"
"NWH0035","NWH0044"
"NWH0035","NWH0013"
"NWH0035","NWH0021"
"NWH0036","ALC0033"
"NWH0036","NWH0012"
"NWH0036","C5A0404"
"NWH0036","NWH0021"
"NWH0036","NWH0027"
"NWH0036","NWH0028"
"NWH0036","NWH0030"
"NWH0036","NWH0032"
"NWH0036","NWH0033"
"NWH0036","NWH0038"
"NWH0036","NWH0040"
"NWH0036","NWH0042"
"NWH0038","C4A1701"
"NWH0036","VOW0005"
"NWH0036","VOW0007"
"NWH0038","ALC0075"
"NWH0038","C5A_QT1"
"NWH0038","C5A0102"
"NWH0038","C5A0104"
"NWH0036","VEL0004"
"NWH0038","BSN0002"
"NWH0038","SPR0005"
"NWH0038","NWH0008"
"NWH0038","NWH0009"
"NWH0038","NWH0032"
"NWH0038","NWH0033"
"NWH0038","NWH0036"
"NWH0038","NWH0040"
"NWH0038","VDM0001"
"NWH0038","VOW0013"
"NWH0038","VEND025"
"NWH0038","VOW0004"
"NWH0038","VOW0005"
"NWH0038","VOW0007"
"NWH0038","VOW0028"
"NWH0039","DMW0005"
"NWH0039","BHC0037"
"NWH0039","ELS0007"
"NWH0039","NWH0026"
"NWH0039","NWH0035"
"NWH0039","NWH0042"
"NWH0039","NWH0044"
"NWH0040","1TN0093"
"NWH0040","ALC0002"
"NWH0041","DMW0005"
"NWH0041","NWH0018"
"NWH0041","NWH0019"
"NWH0040","NWH0004"
"NWH0040","NWH0025"
"NWH0040","NWH0032"
"NWH0040","NWH0033"
"NWH0040","NWH0036"
"NWH0040","NWH0038"
"NWH0040","NWH0043"
"NWH0042","NWH0002"
"NWH0042","NWH0035"
"NWH0042","NWH0036"
"NWH0042","NWH0039"
"NWH0042","NWH0026"
"NWH0044","UDP0003"
"NWH0043","NWH0023"
"NWH0043","NWH0025"
"NWH0043","NWH0030"
"NWH0043","NWH0032"
"NWH0043","NWH0040"
"NWH0044","NWH0004"
"NWH0044","NWH0008"
"NWH0044","NWH0010"
"NWH0044","NWH0013"
"NWH0044","NWH0026"
"NWH0044","NWH0027"
"NWH0044","NWH0028"
"NWH0044","NWH0035"
"NWH0044","NWH0039"
"OFBG_QT3","BJG0004"
"OFBG_QT3","195049"
"OFBG_QT3","OFBG209"
"OFBG_QT3","ELT0005"
"OFBG_QT3","SAND101"
"OFBG_QT3","SILL151"
"OFBG208","DMN4016"
"OFBG205","SILL102"
"OFBG207","OFBG218"
"OFBG208","HORB330"
"OFBG209","C4A_QT2"
"OFBG209","C4A0201"
"OFBG209","OFBG_QT3"
"OFBG209","195009"
"OFBG209","HORB102"
"OFBG209","MRW0002"
"OFBG209","OSN0003"
"OFBG209","SARR214"
"OFBG209","VFH0013"
"OFBG209","SILL151"
"OFBG209","SAND101"
"OFBG212","195020"
"OFBG212","195050"
"OFBG212","DMN1030"
"OFBG212","DMN1033"
"OFBG212","HORB101"
"OFBG212","ELT0005"
"OFBG212","HORB105"
"OFBG212","HORB310"
"OFBG212","IJS0003"
"OFBG212","SILL151"
"OFBG212","TROY143"
"OFBG212","VFH0035"
"OFBG212","TROY019"
"OFBG212","VFH0051"
"OFBG218","FLEV129"
"OFBG218","OFBG207"
"OFBG218","SARR614"
"OKF_QT1","NEW0013"
"OKF_QT1","BHC0028"
"OKF_QT1","MAV0001"
"OKF_QT1","SILL_QT1"
"OKF_QT1","SWP0002"
"OKF_QT1","SWP0003"
"OKF0011","SPR0005"
"OKF0011","068160"
"OKF0011","C5A_QT1"
"OKF0011","C5A_QT2"
"OKF0011","C5A0305"
"OKF0011","NWH0032"
"OKF0011","VDMWL07"
"OKF0011","LRB0025"
"OSD_QT1","068155"
"OSD_QT1","BJG0004"
"OSD_QT1","DAAH15A"
"OSD_QT1","OSH0027"
"OSD_QT1","VFH0037"
"OSD_QT2","OSH0010"
"OSD_QT1","VOW0028"
"OSD_QT2","DMN1_QT1"
"OSD_QT2","BHC0055"
"OSD_QT2","DEU0019"
"OSD_QT2","NEW0004"
"OSD_QT3","OSN0004"
"OSD0009","563004a"
"OSD0009","VDMWL01"
"OSD0017","NIZ0016"
"OSD0017","BHO0001"
"OSD0017","C4A_QT3"
"OSD0017","ELS_QT2"
"OSD0017","ELT0005"
"OSD0017","068025"
"OSD0017","MEH0001"
"OSD0017","OSH0019"
"OSD0017","NOR_QT1"
"OSD0017","VDMW201"
"OSD0017","VDMW202"
"OSG0002","068158"
"OSD0017","SILL_QT7"
"OSG0001","NEW0014"
"OSG0001","VEND143"
"OSG0002","1TN0123"
"OSG0002","NIZ0016"
"OSG0002","OSH0025"
"OSH0005","195009"
"OSH0010","065169"
"OSH0010","600M1"
"OSH0010","EMP0004"
"OSH0010","OSD_QT2"
"OSH0010","OSH0016"
"OSH0016","BHC0071"
"OSH0010","OSN0006"
"OSH0019","NEW0013"
"OSH0016","OSH0010"
"OSH0016","OSN0004"
"OSH0017","OSN0004"
"OSH0018","OSH0027"
"OSH0018","OSN0003"
"OSH0019","195020"
"OSH0018","IALP065"
"OSH0019","NOVY_QT3"
"OSH0019","OSN0001"
"OSH0019","LMH0001"
"OSH0019","NOVY119"
"OSH0019","HOK0022"
"OSH0019","OSD0017"
"OSH0019","VEND071"
"OSH0020","NIZ0016"
"OSH0025","NIZ0016"
"OSH0022","VDM2W14"
"OSH0025","ELS_QT1"
"OSH0024","VEND174"
"OSH0024","VEND261"
"OSH0025","OSG0002"
"OSN0001","OSH0019"
"OSH0027","OSD_QT1"
"OSH0027","OSH0018"
"OSN0001","1890207"
"OSN0002","OSN0004"
"OSN0001","VNW0001"
"OSN0003","OFBG209"
"OSN0003","ELS0007"
"OSN0003","FAME101"
"OSN0003","OSH0018"
"OSN0003","FLEV129"
"OSN0003","IOSS001"
"OSN0003","SILL_QT7"
"OSN0004","BHC0011"
"OSN0003","VFH0013"
"OSN0003","VIGO102"
"OSN0003","VNW0002"
"OSP_QT1","1VL0029"
"OSN0004","LIW0002"
"OSN0004","OSH0016"
"OSN0004","OSH0017"
"OSN0004","OSN0002"
"OSN0005","BHC0059"
"OSN0006","OSH0010"
"OSN0004","IALP065"
"OSN0004","OSD_QT3"
"OSP_QT1","OSP0009"
"OSP_QT1","OSP0001"
"OSP_QT1","OSP0003"
"OSP_QT1","UDP0005"
"OSP_QT1","VDM2W03"
"OSP0003","1TN0101"
"OSP0001","OSP_QT1"
"OSP0001","OSP0003"
"OSP0001","OSP0008"
"OSP0001","OSP0009"
"OSP0001","TRAG102"
"OSP0002","OSP0006"
"OSP0002","OSP0008"
"OSP0003","OSP_QT1"
"OSP0003","C4A0601"
"OSP0003","NIZ0016"
"OSP0003","OSP0008"
"OSP0003","OSP0009"
"OSP0003","OSP0001"
"OSP0003","VDM2W03"
"OSP0006","OSP0002"
"OSP0006","MEH0011"
"OSP0006","VDM2W31"
"OSP0006","VDMWL50"
"OSP0008","VDMWL10"
"OSP0008","NWH0032"
"OSP0008","OSP0001"
"OSP0008","OSP0002"
"OSP0008","OSP0003"
"OSP0008","VDMS102"
"OSP0009","OSP_QT1"
"OSP0009","BHC0039"
"OSP0009","OSP0001"
"OSP0009","OSP0003"
"OSP0009","UDP0005"
"OUD2215","202023"
"OUD2215","202078"
"OUD2215","202116"
"OUD2245","OUD2273"
"OUD2245","CUY0042"
"OUD2245","OUD2281"
"OUD2273","CUY0089"
"OUD2281","CUY0080"
"OUD2273","OUD2245"
"OUD2273","OUD2281"
"OUD2281","OUD2245"
"OUD2281","OUD2273"
"OUD2281","CUY0084"
"PLIC101","ATT_QT1"
"PLIC101","VFH0013"
"PLIC101","VFH0027"
"PLIC101","068023"
"PLIC101","SARR206"
"POM2001","068076"
"POM2002","VFH0035"
"POM3011","5851808"
"POM3003","VFH0011"
"POM3005","POM3013"
"POM4_QT1","DMN1001"
"POM3013","POM3005"
"POM4_QT1","DMN1037"
"POM4_QT1","POM4006"
"POM4_QT1","VDMWL27"
"POM4006","EL_QT1"
"POM4006","LIW_QT1"
"POM4006","POM4_QT1"
"RAT0002","C5A0104"
"RAT0001","5851806"
"RAT0001","CAO0025"
"RAT0001","VDMWL06"
"RAT0001","VDMWL07"
"RAT0002","ALC0002"
"RAT0002","ALC0037"
"RAT0002","DMN4009"
"RAT0001","C5A0104"
"RAT0001","ZLF_QT1"
"RAT0002","C5A0203"
"RAT0002","EMP0014"
"RAT0002","C5A0307"
"RAT0002","C5A0404"
"RAT0002","VOW0001"
"RAT0002","VOW0004"
"RAT0002","WKN0002"
"RAT0002","SWP0002"
"RAT0002","ZLF0050"
"RHH0001","185_QT6"
"RAT0003","MAV0001"
"RAT0003","EMP0014"
"RAT0003","VDMWL50"
"RHH0001","GMW0005"
"RHH0001","HOK0001"
"RHH0001","HOK0005"
"RHH0003","IALP065"
"RHH0001","MAIR_QT3"
"RHH0001","RHH0003"
"RHH0001","VEND088"
"RHH0003","RHH0001"
"RHW0002","CUY0084"
"RHW0002","COS0001"
"RHW0002","D1A_QT1"
"ROSN_QT1","LUPP101"
"ROSN_QT1","NOVY126"
"ROSN_QT1","NOVY130"
"ROSN_QT1","TROY041"
"RHW0002","HRW2005"
"ROSN_QT1","TROY203"
"ROSN_QT1","TROY210"
"ROSN_QT1","TROY212"
"ROSN_QT1","TROY163"
"SAND101","ELS0007"
"SAND101","ELT0005"
"SAND101","HORB105"
"SAND102","VNW0010"
"SAND101","OFBG_QT3"
"SAND101","OFBG209"
"SAND101","TROY186"
"SAND102","SARR201"
"SAND103","IOSS001"
"SAND103","VEND167"
"SARR204","202043"
"SARR203","SARR207"
"SARR201","SAND102"
"SARR202","HORB104"
"SARR204","202025"
"SARR207","SARR203"
"SARR204","SARR215"
"SARR204","SARR217"
"SARR206","PLIC101"
"SARR207","TROY025"
"SARR214","LUPP101"
"SARR213","1TN0093"
"SARR214","ELT0005"
"SARR214","FLEV_QT1"
"SARR214","SILL151"
"SARR214","OFBG209"
"SARR214","TROY200"
"SARR215","METZ621"
"SARR215","202043"
"SARR215","202047"
"SARR216","068071"
"SARR215","202015"
"SARR215","202032"
"SARR215","SARR204"
"SARR216","068143"
"SARR216","HORB105"
"SARR216","195028"
"SARR216","195035"
"SARR216","195050"
"SARR216","HORB310"
"SARR216","LUPP101"
"SARR216","HORB316"
"SARR216","HORB320"
"SARR216","HORB324"
"SARR216","HORB328"
"SARR219","202108"
"SARR216","TROY085"
"SARR216","TROY110"
"SARR216","VFH0035"
"SARR216","VLD0001"
"SARR217","202078"
"SARR217","SARR204"
"SARR216","SILL151"
"SARR219","METZ626"
"SARR219","SARR225"
"SARR221","202052"
"SARR221","202019"
"SARR225","202031"
"SARR225","SARR219"
"SARR601","ATT_QT1"
"SARR604","TROY053"
"SARR605","VEND123"
"SARR606","FLEV128"
"SARR609","FLEV_QT1"
"SARR609","FLEV103"
"SARR609","FLEV127"
"SARR609","FLEV128"
"SARR609","FLEV137"
"SARR606","TROY208"
"SARR606","TROY217"
"SARR609","195007"
"SARR609","195018"
"SARR610","VEL0009"
"SARR609","VIGO102"
"SARR610","METZ647"
"SARR612","IWRD578"
"SARR614","068160"
"SARR614","OFBG218"
"SARR616","ALC0103"
"SARR616","ELT2003"
"SARR613","HORB321"
"SARR614","HORB348"
"SARR614","ZLF0050"
"SARR615","DAMB110"
"SARR616","MEH0001"
"SARR616","VEND151"
"SARR621","FLOR103"
"SARR620","HORB206"
"SARR620","VL00373"
"SARR624","VEND151"
"SARR629","UDP0003"
"SARR631","195008"
"SARR631","195020"
"SARR632","TRAG102"
"SARR632","METZ616"
"SARR635","VEND061"
"SARR635","ABF0012"
"SARR635","SARR636"
"SARR636","SARR635"
"SAUL_QT2","SILL115"
"SAUL_QT2","TROY025"
"SAUL102","195007"
"SAUL103","FLEV_QT1"
"SAUL104","VEND096"
"SAUL103","TROY008"
"SAUL103","TROY146"
"SAUL103","TROY168"
"SAUL105","SAUL110"
"SAUL107","TROY146"
"SAUL106","195047"
"SAUL110","SAUL105"
"SAUL110","FLEV_QT1"
"SAUL110","TROY217"
"SEME101","BHC0064"
"SEME102","ALC0002"
"SILL_QT1","56304008"
"SEME102","TROY139"
"SEME103","6001001"
"SEME104","GUEN101"
"SILL_QT1","ATT_QT1"
"SILL_QT1","BHC0028"
"SILL_QT1","DIFO054"
"SILL_QT1","NEW0006"
"SEME102","NOVY_QT4"
"SEME102","SEME104"
"SEME103","NOVY_QT4"
"SEME104","SEME102"
"SILL_QT1","DMN1036"
"SILL_QT1","OKF_QT1"
"SILL_QT1","SILL_QT5"
"SILL_QT1","SILL137"
"SILL_QT1","TROY139"
"SILL_QT1","VDM2W02"
"SILL_QT2","SILL_QT3"
"SILL_QT2","SILL_QT5"
"SILL_QT3","068065"
"SILL_QT3","ALC0002"
"SILL_QT3","SILL_QT5"
"SILL_QT3","SILL_QT2"
"SILL_QT3","SILL_QT4"
"SILL_QT3","SILL102"
"SILL_QT3","SILL105"
"SILL_QT3","SILL110"
"SILL_QT3","SILL111"
"SILL_QT3","SILL113"
"SILL_QT3","SILL122"
"SILL_QT3","SILL132"
"SILL_QT3","SILL137"
"SILL_QT4","F1B0503"
"SILL_QT4","IWRD577"
"SILL_QT4","SILL_QT3"
"SILL_QT4","SILL102"
"SILL_QT4","SILL122"
"SILL_QT4","SILL132"
"SILL_QT6","LUPP101"
"SILL_QT6","DAMB112"
"SILL_QT6","DAMP105"
"SILL_QT6","DAMP108"
"SILL_QT6","FLEV104"
"SILL_QT5","068160"
"SILL_QT5","SILL_QT1"
"SILL_QT5","SILL_QT2"
"SILL_QT5","SILL_QT3"
"SILL_QT5","VDMWL31"
"SILL_QT6","ARTM105"
"SILL_QT6","ILLA203"
"SILL_QT6","SILL123"
"SILL_QT6","TROY053"
"SILL_QT6","TROY055"
"SILL_QT6","TROY056"
"SILL_QT6","TROY020"
"SILL_QT6","TROY072"
"SILL_QT6","TROY201"
"SILL_QT6","TROY099"
"SILL_QT6","TROY208"
"SILL_QT6","TROY216"
"SILL_QT6","TROY224"
"SILL_QT7","FLEV_QT1"
"SILL_QT6","VEND217"
"SILL_QT6","VEND226"
"SILL_QT6","VIGO102"
"SILL_QT6","VL00373"
"SILL_QT6","VEND143"
"SILL_QT7","SILL139"
"SILL_QT7","OSD0017"
"SILL_QT7","OSN0003"
"SILL_QT7","METZ647"
"SILL101","SILL117"
"SILL_QT7","VAL0025"
"SILL_QT7","TROY208"
"SILL_QT7","VIGO102"
"SILL102","OFBG205"
"SILL105","HORB210"
"SILL102","SILL_QT3"
"SILL102","SILL_QT4"
"SILL102","SILL132"
"SILL105","VNW0009"
"SILL105","SILL_QT3"
"SILL105","SILL135"
"SILL105","VDMWL10"
"SILL110","SILL_QT3"
"SILL110","SILL111"
"SILL110","SILL113"
"SILL111","SILL_QT3"
"SILL111","SILL110"
"SILL111","VFH_QT1"
"SILL113","VDM2W15"
"SILL113","SILL_QT3"
"SILL113","SILL110"
"SILL115","C4A_QT3"
"SILL115","DMN1033"
"SILL115","DAMB101"
"SILL115","SAUL_QT2"
"SILL115","ELT2003"
"SILL115","TROY090"
"SILL115","TROY019"
"SILL115","TROY032"
"SILL115","TROY039"
"SILL115","TROY143"
"SILL115","TROY147"
"SILL115","TROY171"
"SILL115","TROY172"
"SILL115","TROY186"
"SILL115","TROY110"
"SILL115","TROY203"
"SILL115","TROY210"
"SILL115","TROY214"
"SILL115","TROY215"
"SILL115","TROY216"
"SILL115","TROY219"
"SILL115","VEND096"
"SILL115","VEND161"
"SILL115","VILE101"
"SILL115","F2A0101"
"SILL115","TROY174"
"SILL115","TROY208"
"SILL115","TROY217"
"SILL117","SILL101"
"SILL120","195024"
"SILL120","ALC0103"
"SILL120","DAMB110"
"SILL120","HORB324"
"SILL120","SILL146"
"SILL120","SILL150"
"SILL120","SILL151"
"SILL120","TROY170"
"SILL120","TROY180"
"SILL120","TROY189"
"SILL120","VLD0001"
"SILL122","SILL_QT3"
"SILL122","SILL_QT4"
"SILL123","195024"
"SILL123","195032"
"SILL123","195047"
"SILL123","DAMP108"
"SILL123","GMW_QT1"
"SILL123","SILL_QT6"
"SILL123","TROY056"
"SILL123","TROY214"
"SILL123","TROY224"
"SILL123","VEND047"
"SILL123","VEND069"
"SILL123","VEND116"
"SILL123","VEND143"
"SILL123","VEND034"
"SILL132","SILL_QT3"
"SILL132","SILL_QT4"
"SILL132","SILL102"
"SILL135","1GD0003"
"SILL135","IWRD577"
"SILL135","SILL105"
"SILL135","VEN_QT1"
"SILL137","SILL_QT1"
"SILL137","SILL_QT3"
"SILL137","SILL143"
"SILL139","FLEV113"
"SILL139","MRW0002"
"SILL139","SILL_QT7"
"SILL139","SILL151"
"SILL139","TROY137"
"SILL139","VDMW201"
"SILL139","VAL0025"
"SILL139","TROY216"
"SILL143","SILL137"
"SILL146","1TN0100"
"SILL146","195021"
"SILL146","195024"
"SILL146","C4A0201"
"SILL146","DIFO043"
"SILL146","MRW0002"
"SILL146","FLEV103"
"SILL146","FLEV146"
"SILL146","SILL120"
"SILL146","SILL150"
"SILL146","SILL151"
"SILL150","195024"
"SILL150","DAMB110"
"SILL150","1TN0100"
"SILL150","C4A0201"
"SILL150","SILL151"
"SILL150","TROY150"
"SILL150","SILL120"
"SILL150","SILL146"
"SILL150","TROY170"
"SILL150","TROY186"
"SILL150","VLD0001"
"SILL150","TROY214"
"SILL150","VAL0025"
"SILL151","195009"
"SILL151","195006"
"SILL151","195030"
"SILL151","195035"
"SILL151","195050"
"SILL151","1TN0068"
"SILL151","195010"
"SILL151","195015"
"SILL151","195020"
"SILL151","BAR0006"
"SILL151","ALC0103"
"SILL151","195021"
"SILL151","195024"
"SILL151","195028"
"SILL151","HORB320"
"SILL151","HORB324"
"SILL151","IJS0003"
"SILL151","MRW0002"
"SILL151","OFBG_QT3"
"SILL151","OFBG212"
"SILL151","OFBG209"
"SILL151","SARR214"
"SILL151","SARR216"
"SILL151","TROY180"
"SILL151","SILL120"
"SILL151","SILL139"
"SILL151","SILL146"
"SILL151","SILL150"
"SILL151","TROY145"
"SILL151","TROY150"
"SILL151","VLD0001"
"SIVR102","MAIR_QT2"
"SIVR101","SIVR106"
"SIVR101","SIVR107"
"SIVR101","SIVR102"
"SIVR101","SIVR104"
"SIVR102","SIVR101"
"SIVR102","SIVR104"
"SIVR102","SIVR107"
"SIVR103","SIVR104"
"SIVR103","SIVR107"
"SNP0001","VLD0001"
"SIVR106","SIVR101"
"SIVR107","SIVR101"
"SIVR107","SIVR102"
"SIVR107","SIVR103"
"SIVR107","SIVR104"
"SNP0001","VL05269"
"SNP0001","TROY137"
"SIVR104","SIVR101"
"SIVR104","SIVR102"
"SIVR104","SIVR103"
"SIVR104","SIVR107"
"SPR0001","C5A_QT1"
"SPR0001","BJG0004"
"SPR0001","C5A0104"
"SPR0001","C5A0305"
"SPR0001","C5A0203"
"SPR0001","UDP0005"
"SPR0001","LRB0032"
"SPR0001","SPR0002"
"SPR0001","SPR0003"
"SPR0001","ELS_QT2"
"SPR0001","NWH0021"
"SPR0002","LRB0032"
"SPR0002","195006"
"SPR0002","BHC0030"
"SPR0002","IJS0003"
"SPR0002","C5A_QT1"
"SPR0002","C5A0104"
"SPR0002","SPR0001"
"SPR0002","SPR0003"
"SPR0002","TROY212"
"SPR0002","ALC0035"
"SPR0002","FLEV112"
"SPR0002","BHC0077"
"SPR0002","FLEV150"
"SPR0002","VL05271"
"SPR0003","ALC0035"
"SPR0003","185362"
"SPR0003","C5A_QT2"
"SPR0003","C5A0101"
"SPR0003","C5A0104"
"SPR0003","C5A0203"
"SPR0003","VAL0011"
"SPR0003","SPR0004"
"SPR0003","IJS0003"
"SPR0003","C5A_QT1"
"SPR0003","C5A0201"
"SPR0003","LRB0032"
"SPR0003","SPR0002"
"SPR0003","SPR0001"
"SPR0004","ALC0035"
"SPR0004","ALC0049"
"SPR0004","C5A0104"
"SPR0004","SPR0003"
"SPR0004","DMW0005"
"SPR0005","C5A_QT1"
"SPR0004","VZS0003"
"SPR0004","VEL0002"
"SPR0005","C5A0305"
"SPR0005","C5A0404"
"SPR0005","DMN1036"
