Series_A,Radius_A,Series_B,Radius_B,overlap,r,r_wuchs,t,t_wuchs,SGC,SSGC,p
C4A0901,Z,C4A0201,A,131,0.64092295,0.58808230,9.52005762,8.25831104,0.70000000,0.06153846,0.0000050983
1DH0032,Q,C4A0201,Z,61,0.49280680,0.52239336,4.38696133,4.70570866,0.76666667,0.03333333,0.0000360902
1DH0036,M,C4A0201,A,95,0.30549982,0.56336696,3.11064390,6.57573177,0.72340426,0.06382979,0.0000147782
SILL146,T,C4A0201,C,81,0.21004560,0.61805988,1.92157221,6.98794001,0.75000000,0.01250000,0.0000077442
202026,Q,202037,B,134,0.73776713,0.58030988,12.60392394,8.18674821,0.72180451,0.05263158,0.0000003122
202026,Q,202037,C,136,0.77514074,0.60407813,14.25527707,8.77461376,0.71851852,0.05925926,0.0000003816
202026,Q,202037,Q,136,0.77942411,0.65541324,14.45512854,10.04535072,0.74074074,0.05185185,0.0000000222
202026,Q,202037,0,136,0.77942411,0.65541324,14.45512854,10.04535072,0.74074074,0.05185185,0.0000000222
TROY027,T,TROY081,T,51,0.64036924,0.54245597,5.89544021,4.52001314,0.78000000,0.04000000,0.0000750132
TROY184,T,TROY081,T,75,0.20913013,0.63658109,1.83968489,7.05249253,0.72972973,0.05405405,0.0000773649
DIF0025,1,DMN1036,1,59,0.40936811,0.54694364,3.41709720,4.93249482,0.75862069,0.03448276,0.0000817561
VFH0037,0,DMN1036,2,72,0.64406135,0.60211937,7.09430459,6.30968661,0.76056338,0.02816901,0.0000112783
VFH0037,Q,DMN1036,0,57,0.52681053,0.57114409,4.63808130,5.16016183,0.76785714,0.01785714,0.0000609974
VFH0037,Q,DMN1036,2,57,0.56762558,0.61823368,5.15946666,5.83330358,0.80357143,0.01785714,0.0000055343
VEL0004,1,NWH0036,1,60,0.24056664,0.56142959,1.90373514,5.16688067,0.77966102,0.01694915,0.0000173724
NWH0032,1,NWH0036,1,74,0.57055204,0.66416536,5.93574532,7.53844000,0.75342466,0.04109589,0.0000148756
NWH0038,1,NWH0036,1,74,0.60060162,0.63870695,6.41805079,7.04348246,0.80821918,0.02739726,0.0000001388
NWH0028,1,NWH0036,1,80,-0.07330145,0.70921254,-0.65327497,8.88459909,0.77215190,0.02531646,0.0000013123
ALC0033,1,NWH0036,1,94,0.39266661,0.64249735,4.11744960,8.04217053,0.70967742,0.01075269,0.0000525219
C5A0404,B,NWH0036,1,63,0.30904109,0.53813746,2.55864079,4.98659611,0.75806452,0.01612903,0.0000482380
VOW0005,1,NWH0036,1,67,0.54988554,0.68690285,5.34851191,7.62021814,0.81818182,0.01515152,0.0000002343
NWH0021,1,NWH0036,1,72,0.53883264,0.59282905,5.38961941,6.15893359,0.76056338,0.01408451,0.0000112783
NWH0021,Q,NWH0036,1,70,0.54320311,0.59688709,5.37419819,6.13474030,0.76811594,0.01449275,0.0000084177
BHC0056,1,LMH0004,1,73,-0.01595713,0.50582556,-0.13541801,4.94085909,0.76388889,0.00000000,0.0000075225
LMH0001,1,LMH0004,1,129,0.71272145,0.62736747,11.49555233,9.07905534,0.75781250,0.02343750,0.0000000054
185025,G,TROY032,T,60,0.72632369,0.52303081,8.11664398,4.67349480,0.76271186,0.01694915,0.0000544035
TROY200,T,TROY032,T,65,0.27736365,0.67167647,2.30952328,7.19620101,0.79687500,0.00000000,0.0000020342
SILL115,Q,TROY032,T,84,0.38472638,0.58619300,3.79729977,6.55195067,0.72289157,0.01204819,0.0000488049
TROY181,T,TROY032,T,53,0.16895774,0.55946870,1.23614324,4.82041211,0.78846154,0.00000000,0.0000317897
TROY025,T,TROY032,T,94,0.26381202,0.52122904,2.63754844,5.85816115,0.74193548,0.01075269,0.0000030670
EMP0007,1,EMP0015,1,65,0.62667974,0.63695941,6.43344863,6.55821244,0.78125000,0.03125000,0.0000067953
BHC0067,1,EMP0015,1,67,0.48078395,0.57705888,4.45453139,5.69656287,0.78787879,0.01515152,0.0000029043
F1B0101,A,F1B0504,A,72,0.79616007,0.73215124,11.08695853,8.99315541,0.78873239,0.01408451,0.0000011399
F1B0101,A,F1B0504,B,72,0.80049440,0.73268644,11.25418486,9.00734272,0.74647887,0.04225352,0.0000327091
F1B0101,A,F1B0504,C,72,0.80255820,0.74373505,11.33552158,9.30855824,0.77464789,0.01408451,0.0000036842
F1B0101,A,F1B0504,Z,72,0.80095232,0.73949887,11.27213480,9.19114567,0.77464789,0.00000000,0.0000036842
F1B0101,B,F1B0504,A,72,0.78726181,0.70154023,10.75800008,8.23640305,0.78873239,0.02816901,0.0000011399
F1B0101,B,F1B0504,B,72,0.79284197,0.71624890,10.96210410,8.58724939,0.74647887,0.05633803,0.0000327091
F1B0101,B,F1B0504,C,72,0.79344302,0.71687317,10.98452272,8.60263953,0.78873239,0.00000000,0.0000011399
F1B0101,B,F1B0504,Z,72,0.79243300,0.71483181,10.94689879,8.55247062,0.77464789,0.01408451,0.0000036842
F1B0101,C,F1B0504,A,72,0.79258266,0.72716478,10.95245840,8.86267347,0.78873239,0.01408451,0.0000011399
F1B0101,C,F1B0504,B,72,0.79757021,0.73899462,11.14084063,9.17733221,0.74647887,0.04225352,0.0000327091
F1B0101,C,F1B0504,C,72,0.79859960,0.74415604,11.18049035,9.32036207,0.77464789,0.01408451,0.0000036842
F1B0101,C,F1B0504,Z,72,0.79752187,0.74044248,11.13898497,9.21708740,0.77464789,0.00000000,0.0000036842
F1B0101,Z,F1B0504,A,72,0.79551149,0.73503564,11.06234198,9.07004589,0.80281690,0.01408451,0.0000003340
F1B0101,Z,F1B0504,B,72,0.80018417,0.74148366,11.24205514,9.24585123,0.76056338,0.04225352,0.0000112783
F1B0101,Z,F1B0504,C,72,0.80172553,0.74958203,11.30256932,9.47476149,0.78873239,0.01408451,0.0000011399
F1B0101,Z,F1B0504,Z,72,0.80038493,0.74554636,11.24990195,9.35952144,0.78873239,0.00000000,0.0000011399
F1B0601,A,F1B0504,C,70,0.89245876,0.62864252,16.43281524,6.66575332,0.73913043,0.01449275,0.0000710526
F1B0601,A,F1B0504,Z,70,0.89364850,0.62710094,16.54130576,6.63879135,0.73913043,0.01449275,0.0000710526
F1B0102,A,F1B0504,B,84,0.89274143,0.62580355,18.05107585,7.26542607,0.72289157,0.04819277,0.0000488049
F1B0102,A,F1B0504,C,84,0.89641534,0.62695219,18.42611892,7.28738479,0.73493976,0.02409639,0.0000186218
F1B0102,A,F1B0504,Z,84,0.89516454,0.61815150,18.29634530,7.12109392,0.74698795,0.02409639,0.0000067847
F1B0102,C,F1B0504,A,84,0.89568276,0.56599362,18.34984449,6.21692186,0.73493976,0.02409639,0.0000186218
F1B0102,C,F1B0504,B,84,0.89233288,0.59872249,18.01049356,6.76898483,0.72289157,0.03614458,0.0000488049
F1B0102,C,F1B0504,C,84,0.89597442,0.60253700,18.38012043,6.83656993,0.74698795,0.01204819,0.0000067847
F1B0102,C,F1B0504,Z,84,0.89469216,0.59191268,18.24790408,6.65010348,0.74698795,0.01204819,0.0000067847
F1B0503,A,F1B0504,A,70,0.72095064,0.62047520,8.64182272,6.52435537,0.73913043,0.04347826,0.0000710526
F1B0503,A,F1B0504,C,70,0.71779567,0.61062386,8.56362800,6.35838021,0.75362319,0.01449275,0.0000251438
F1B0503,A,F1B0504,Z,70,0.71843032,0.61329911,8.57926900,6.40297421,0.73913043,0.02898551,0.0000710526
F1B0503,B,F1B0504,A,69,0.73841725,0.65850034,9.02972911,7.16210168,0.79411765,0.01470588,0.0000012302
F1B0503,B,F1B0504,B,69,0.73510048,0.64733737,8.94125051,6.95179710,0.76470588,0.04411765,0.0000126750
F1B0503,B,F1B0504,C,69,0.73551042,0.65350020,8.95210952,7.06690913,0.79411765,0.01470588,0.0000012302
F1B0503,B,F1B0504,Z,69,0.73621887,0.65674476,8.97092657,7.12849137,0.80882353,0.00000000,0.0000003520
F1B0503,Z,F1B0504,A,70,0.72569758,0.63822151,8.76159252,6.83625426,0.76811594,0.01449275,0.0000084177
F1B0503,Z,F1B0504,B,70,0.72221232,0.61972769,8.67340442,6.51158929,0.73913043,0.04347826,0.0000710526
F1B0503,Z,F1B0504,C,70,0.72240610,0.62982601,8.67827107,6.68654038,0.76811594,0.01449275,0.0000084177
F1B0503,Z,F1B0504,Z,70,0.72327166,0.63277446,8.70006109,6.73866493,0.78260870,0.00000000,0.0000026654
F1B0402,B,F1B0504,A,84,0.88557071,0.59354967,17.36889832,6.67847726,0.78313253,0.03614458,0.0000002484
F1B0402,B,F1B0504,B,84,0.88216979,0.59038982,17.06606887,6.62382151,0.77108434,0.04819277,0.0000007837
F1B0402,B,F1B0504,C,84,0.88427809,0.58114768,17.25232450,6.46661134,0.78313253,0.02409639,0.0000002484
F1B0402,B,F1B0504,Z,84,0.88448133,0.59113731,17.27053119,6.63670830,0.79518072,0.02409639,0.0000000751
F1B0402,C,F1B0504,A,84,0.88576768,0.61181155,17.38682522,7.00400030,0.75903614,0.03614458,0.0000023600
F1B0402,C,F1B0504,B,84,0.88242608,0.61844048,17.08845974,7.12648403,0.74698795,0.04819277,0.0000067847
F1B0402,C,F1B0504,C,84,0.88511136,0.61386274,17.32726048,7.04164373,0.75903614,0.02409639,0.0000023600
F1B0402,C,F1B0504,Z,84,0.88490960,0.61736136,17.30904660,7.10638000,0.77108434,0.02409639,0.0000007837
F1B0402,Z,F1B0504,A,84,0.88718072,0.61504916,17.51671801,7.06352116,0.75903614,0.02409639,0.0000023600
F1B0402,Z,F1B0504,B,84,0.88342465,0.61445332,17.17635776,7.05252421,0.74698795,0.03614458,0.0000067847
F1B0402,Z,F1B0504,C,84,0.88611463,0.60805228,17.41850759,6.93559447,0.75903614,0.01204819,0.0000023600
F1B0402,Z,F1B0504,Z,84,0.88604761,0.61546571,17.41237665,7.07122058,0.77108434,0.01204819,0.0000007837
WOE0003,1,F1B0504,C,84,-0.38976919,0.55022896,-3.85592121,5.96700915,0.72289157,0.01204819,0.0000488049
WOE0003,1,F1B0504,Z,84,-0.38856430,0.54569679,-3.84187784,5.89689332,0.73493976,0.01204819,0.0000186218
IWRD577,D,F1B0504,Z,52,-0.01389847,0.53107807,-0.09926452,4.43194565,0.78431373,0.00000000,0.0000489023
F1B0602,A,F1B0504,A,75,0.87401415,0.70231525,15.47344445,8.42937230,0.81081081,0.02702703,0.0000000892
F1B0602,A,F1B0504,B,75,0.87995360,0.71984293,15.93409832,8.86041356,0.77027027,0.04054054,0.0000033209
F1B0602,A,F1B0504,C,75,0.88186639,0.72507579,16.08931402,8.99568524,0.79729730,0.01351351,0.0000003139
F1B0602,A,F1B0504,Z,75,0.87941362,0.71898988,15.89090842,8.83866289,0.79729730,0.01351351,0.0000003139
F1B0602,B,F1B0504,A,75,0.87145737,0.68843334,15.28440208,8.10972035,0.82432432,0.02702703,0.0000000241
F1B0602,B,F1B0504,B,75,0.87730499,0.71283885,15.72481710,8.68423755,0.78378378,0.04054054,0.0000010480
F1B0602,B,F1B0504,C,75,0.88009108,0.71860811,15.94513810,8.82895548,0.81081081,0.01351351,0.0000000892
F1B0602,B,F1B0504,Z,75,0.87708195,0.70950151,15.70748235,8.60217097,0.81081081,0.01351351,0.0000000892
F1B0602,C,F1B0504,A,75,0.88068622,0.72129415,15.99313441,8.89760770,0.81081081,0.02702703,0.0000000892
F1B0602,C,F1B0504,B,75,0.88576596,0.73629889,16.41697656,9.29709672,0.77027027,0.04054054,0.0000033209
F1B0602,C,F1B0504,C,75,0.88819724,0.74376350,16.62935239,9.50674849,0.79729730,0.01351351,0.0000003139
F1B0602,C,F1B0504,Z,75,0.88572793,0.73705516,16.41370535,9.31799118,0.79729730,0.01351351,0.0000003139
F1B0602,Z,F1B0504,A,75,0.87671685,0.71116369,15.67920278,8.64289679,0.81081081,0.02702703,0.0000000892
F1B0602,Z,F1B0504,B,75,0.88235304,0.73038911,16.12936767,9.13640039,0.77027027,0.04054054,0.0000033209
F1B0602,Z,F1B0504,C,75,0.88472194,0.73640276,16.32772546,9.29996210,0.79729730,0.01351351,0.0000003139
F1B0602,Z,F1B0504,Z,75,0.88207827,0.72911369,16.10672381,9.10230495,0.79729730,0.01351351,0.0000003139
F1B0302,A,F1B0504,A,84,0.86204078,0.74169817,15.49518955,10.01345492,0.72289157,0.02409639,0.0000488049
F1B0302,B,F1B0504,A,84,0.86529460,0.73562238,15.72667181,9.83381184,0.72289157,0.04819277,0.0000488049
F1B0302,C,F1B0504,A,84,0.86023501,0.73111146,15.36997135,9.70380029,0.75903614,0.03614458,0.0000023600
F1B0302,C,F1B0504,B,84,0.85959239,0.73168136,15.32594994,9.72007254,0.74698795,0.04819277,0.0000067847
F1B0302,C,F1B0504,C,84,0.86351129,0.73614864,15.59885415,9.84916287,0.73493976,0.02409639,0.0000186218
F1B0302,C,F1B0504,Z,84,0.86108255,0.73569946,15.42846115,9.83605771,0.74698795,0.02409639,0.0000067847
F1B0302,Z,F1B0504,A,84,0.86317803,0.73754225,15.57522492,9.89000348,0.74698795,0.03614458,0.0000067847
F1B0302,Z,F1B0504,B,84,0.86253680,0.73848084,15.52998465,9.91766544,0.73493976,0.04819277,0.0000186218
F1B0302,Z,F1B0504,C,84,0.86670799,0.74442690,15.82966065,10.09589961,0.74698795,0.00000000,0.0000067847
F1B0302,Z,F1B0504,Z,84,0.86411260,0.74300210,15.64169127,10.05271149,0.73493976,0.02409639,0.0000186218
NEW0005,1,388013,L,100,0.07140306,0.54961672,0.71226951,6.51282927,0.70707071,0.00000000,0.0000377797
NEW0005,1,388013,Q,100,0.07140306,0.54961672,0.71226951,6.51282927,0.70707071,0.00000000,0.0000377797
388019,Q,388013,L,96,0.81680628,0.80989566,13.79975158,13.38659774,0.80000000,0.01052632,0.0000000050
388019,Q,388013,Q,96,0.81680628,0.80989566,13.79975158,13.38659774,0.80000000,0.01052632,0.0000000050
VDMWL31,1,388013,L,62,0.26107434,0.55963053,2.11231354,5.23067289,0.75409836,0.00000000,0.0000721315
VDMWL31,1,388013,Q,62,0.26107434,0.55963053,2.11231354,5.23067289,0.75409836,0.00000000,0.0000721315
388_QT1,R,388013,Q,139,0.68714005,0.74502331,11.11051672,13.07312140,0.80434783,0.00724638,0.0000000000
388008,L,388013,Q,118,0.54203198,0.58488606,6.97675674,7.76636113,0.70085470,0.01709402,0.0000139180
BHC0071,1,388013,L,59,0.38153222,0.54063257,3.14344714,4.85187943,0.77586207,0.00000000,0.0000264794
BHC0071,1,388013,Q,59,0.38153222,0.54063257,3.14344714,4.85187943,0.77586207,0.00000000,0.0000264794
A246_05,H,388013,L,78,0.40982338,0.54363856,3.94247308,5.64663563,0.74025974,0.01298701,0.0000248078
A246_05,H,388013,Q,78,0.40982338,0.54363856,3.94247308,5.64663563,0.74025974,0.01298701,0.0000248078
MRW0002,0,SILL139,T,111,0.40885688,0.54371778,4.69881014,6.76372680,0.70909091,0.02727273,0.0000115492
MRW0002,3,SILL139,T,111,0.41205883,0.54731824,4.74309952,6.82758078,0.70000000,0.03636364,0.0000272588
FLEV113,T,SILL139,T,57,0.57127624,0.54360704,5.20864939,4.80317679,0.78571429,0.01785714,0.0000190128
SILL_QT7,R,SILL139,T,103,0.76877063,0.82517781,12.14058506,14.68105800,0.75490196,0.03921569,0.0000002622
VEND172,T,VEND220,T,77,0.67861327,0.60981187,8.05452333,6.66349246,0.72368421,0.00000000,0.0000961659
VEND217,T,VEND220,T,150,0.76009152,0.69201772,14.27804021,11.66226102,0.71140940,0.01342282,0.0000002454
VEND219,T,VEND220,T,123,0.77669458,0.66132949,13.61990805,9.69826392,0.70491803,0.00819672,0.0000059887
VEND232,T,VEND220,T,77,0.70387065,0.59740427,8.63854523,6.45144437,0.72368421,0.00000000,0.0000961659
VEND142,T,VEND187,T,92,0.43918004,0.57328698,4.66330688,6.63775788,0.71428571,0.03296703,0.0000434526
VEND047,T,VEND187,T,69,0.54137803,0.54421694,5.30973780,5.30977607,0.77941176,0.01470588,0.0000040622
CUY0033,1,CUY0039,1,64,0.85072059,0.76701997,12.84655960,9.41287828,0.74603175,0.00000000,0.0000939791
CUY0035,1,CUY0039,1,52,0.90238605,0.77756690,14.95451054,8.74399879,0.78431373,0.01960784,0.0000489023
CUY0038,1,CUY0039,1,63,0.79446293,0.62925481,10.30047286,6.32352438,0.77419355,0.01612903,0.0000157446
CUY0020,1,CUY0039,1,54,0.75494735,0.67365060,8.38094233,6.57298379,0.77358491,0.00000000,0.0000679202
NKF0002,1,NLF0002,0,103,0.16002571,0.55832936,1.63728034,6.76351195,0.73529412,0.03921569,0.0000020071
VILE101,T,TROY184,T,56,0.29743277,0.52654916,2.31038193,4.55137852,0.76363636,0.05454545,0.0000921590
TROY180,T,TROY184,T,96,0.27441478,0.53032388,2.78143998,6.06476801,0.72631579,0.05263158,0.0000102559
TROY081,T,TROY184,T,75,0.20913013,0.63658109,1.83968489,7.05249253,0.72972973,0.05405405,0.0000773649
TROY172,T,TROY184,T,93,0.43790003,0.61650633,4.67194538,7.46948102,0.70652174,0.06521739,0.0000743950
TROY020,T,TROY184,T,72,0.17138379,0.58692054,1.46579289,6.06504376,0.74647887,0.07042254,0.0000327091
VEND240,T,VEND253,T,52,0.40635003,0.66387548,3.17594843,6.27713002,0.82352941,0.03921569,0.0000038203
FLEV103,T,FLEV106,T,54,0.37592228,0.59962089,2.95338257,5.40299030,0.77358491,0.00000000,0.0000679202
FLEV_QT2,R,FLEV106,T,51,0.84301265,0.80549987,11.08211382,9.51491344,0.84000000,0.02000000,0.0000015220
FLEV137,T,FLEV106,T,54,0.72119227,0.76577330,7.57917441,8.58650098,0.79245283,0.01886792,0.0000206100
FLEV150,T,FLEV106,T,55,0.71723099,0.82219798,7.56354955,10.51594279,0.85185185,0.01851852,0.0000002327
MMB0003,Q,FLEV106,T,59,0.38770232,0.61627534,3.20319171,5.90805715,0.75862069,0.00000000,0.0000817561
FLEV129,T,FLEV106,T,63,0.27104167,0.62554662,2.21717850,6.26218669,0.77419355,0.03225806,0.0000157446
FLEV_QT3,R,FLEV106,T,63,0.73637328,0.83885909,8.56993657,12.03585087,0.75806452,0.01612903,0.0000482380
FLEV_QT1,R,FLEV106,T,55,0.19673846,0.78415139,1.47454502,9.19914302,0.77777778,0.01851852,0.0000445571
TROY008,T,FLEV106,T,56,0.26328491,0.58054897,2.02398303,5.23951542,0.76363636,0.00000000,0.0000921590
STF0012,1,STF0015,0,139,0.46458228,0.51192775,6.16309586,6.97527564,0.72463768,0.00000000,0.0000001308
STF0019,0,STF0015,0,139,0.74712935,0.53997666,13.20454977,7.50910661,0.70289855,0.00724638,0.0000018696
STF0019,0,STF0015,1,139,0.73016804,0.52235322,12.55369366,7.16990532,0.70289855,0.00724638,0.0000018696
STF0019,0,STF0015,2,83,0.44283534,0.57358965,4.47248643,6.30208422,0.73170732,0.03658537,0.0000271194
STF0019,1,STF0015,0,139,0.72484411,0.53611389,12.36003867,7.43361299,0.71014493,0.00000000,0.0000007922
STF0019,1,STF0015,1,139,0.70980741,0.51550655,11.83759045,7.04160412,0.71014493,0.00000000,0.0000007922
STF0019,1,STF0015,2,83,0.34308155,0.56585269,3.30748112,6.17663421,0.75609756,0.02439024,0.0000035159
STF0014,1,STF0015,0,118,0.28006331,0.65238705,3.15563138,9.27108279,0.72649573,0.01709402,0.0000009591
STF0014,1,STF0015,2,83,0.10768807,0.65932824,0.98086092,7.89241608,0.75609756,0.04878049,0.0000035159
STF0021,1,STF0015,2,83,0.50864213,0.58150211,5.34967226,6.43298116,0.73170732,0.06097561,0.0000271194
STF0021,Q,STF0015,2,83,0.50864213,0.58150211,5.34967226,6.43298116,0.73170732,0.06097561,0.0000271194
STF0018,1,STF0015,0,79,0.62292232,0.58800651,7.03261623,6.37905258,0.76923077,0.01282051,0.0000019789
STF0018,1,STF0015,1,79,0.58723447,0.55727676,6.40747016,5.88934817,0.73076923,0.01282051,0.0000457782
TROY170,Q,TROY186,T,56,0.24967259,0.59334474,1.91217957,5.41671398,0.76363636,0.01818182,0.0000921590
TROY170,T,TROY186,T,56,0.24967259,0.59334474,1.91217957,5.41671398,0.76363636,0.01818182,0.0000921590
SAND101,T,TROY186,T,56,0.42614659,0.63639015,3.49347623,6.06260226,0.76363636,0.03636364,0.0000921590
068100,0,068_QT07,R,96,0.48844944,0.73991451,5.45594643,10.66408157,0.77894737,0.03157895,0.0000000540
068100,A,068_QT07,R,95,0.50080648,0.72514981,5.60966660,10.15565142,0.76595745,0.06382979,0.0000002508
068100,Q,068_QT07,R,94,0.49422674,0.74161161,5.48253654,10.60372066,0.78494624,0.03225806,0.0000000389
C5A0104,A,C5A0404,B,63,0.62753223,0.68851384,6.34633125,7.41491029,0.79032258,0.03225806,0.0000048308
C5A0104,B,C5A0404,B,63,0.63753515,0.67978793,6.51585953,7.23922865,0.82258065,0.01612903,0.0000003774
NWH0036,1,C5A0404,B,63,0.30904109,0.53813746,2.55864079,4.98659611,0.75806452,0.01612903,0.0000482380
563_QT1,R,C5A0404,B,63,0.32593021,0.50506292,2.71461157,4.57044072,0.77419355,0.06451613,0.0000157446
VDMWL53,0,VDM2W23,0,75,0.83754985,0.61168173,13.18702732,6.60622530,0.75675676,0.02702703,0.0000099891
VDMWL53,0,VDM2W23,1,62,0.81950404,0.72105705,11.16878047,8.06101869,0.81967213,0.01639344,0.0000005931
VDMWL53,0,VDM2W23,Q,65,0.77430578,0.59829081,9.78876802,5.92650730,0.76562500,0.03125000,0.0000213771
VDMWL53,Q,VDM2W23,0,75,0.83754985,0.61168173,13.18702732,6.60622530,0.75675676,0.02702703,0.0000099891
VDMWL53,1,VDM2W23,0,75,0.80103233,0.52608796,11.51102218,5.28543993,0.74324324,0.01351351,0.0000285273
VDMWL53,1,VDM2W23,1,62,0.77742264,0.65275561,9.65353216,6.67427812,0.80327869,0.00000000,0.0000021652
VDMWL53,1,VDM2W23,Q,65,0.74252069,0.50544266,8.86825973,4.64945161,0.75000000,0.01562500,0.0000633425
VDMWL53,2,VDM2W23,1,62,0.83421102,0.69461475,11.81512603,7.47928537,0.78688525,0.03278689,0.0000074193
VDMWL53,Q,VDM2W23,1,62,0.81950404,0.72105705,11.16878047,8.06101869,0.81967213,0.01639344,0.0000005931
VDMWL53,Q,VDM2W23,Q,65,0.77430578,0.59829081,9.78876802,5.92650730,0.76562500,0.03125000,0.0000213771
068160,0,VDM2W23,0,62,0.64616671,0.69913176,6.61261507,7.57413354,0.80327869,0.00000000,0.0000021652
068160,0,VDM2W23,1,62,0.65797286,0.69137572,6.82423383,7.41232854,0.80327869,0.00000000,0.0000021652
068160,0,VDM2W23,Q,52,0.52346205,0.73478880,4.38738473,7.65999172,0.84313725,0.00000000,0.0000009536
068160,B,VDM2W23,0,61,0.70218782,0.60814661,7.63930671,5.88450147,0.80000000,0.00000000,0.0000033585
068160,B,VDM2W23,1,61,0.70832725,0.58982159,7.77277529,5.61029987,0.80000000,0.00000000,0.0000033585
068160,B,VDM2W23,Q,51,0.61465069,0.63336176,5.50993895,5.72914489,0.80000000,0.00000000,0.0000220905
068160,C,VDM2W23,0,62,0.59544817,0.55286845,5.78869209,5.13940019,0.78688525,0.00000000,0.0000074193
068160,C,VDM2W23,1,62,0.60844033,0.54467031,5.98799533,5.03070025,0.78688525,0.00000000,0.0000074193
068160,C,VDM2W23,Q,52,0.46679944,0.59866596,3.76950868,5.28491131,0.82352941,0.00000000,0.0000038203
068156,0,VDM2W23,0,62,0.50369300,0.58019795,4.55382195,5.51789949,0.77049180,0.03278689,0.0000238711
068156,0,VDM2W23,1,62,0.50771317,0.54352882,4.60272335,5.01573003,0.77049180,0.03278689,0.0000238711
068156,C,VDM2W23,0,61,0.51267199,0.64705355,4.62521730,6.51865441,0.78333333,0.01666667,0.0000113674
068156,C,VDM2W23,1,61,0.51107149,0.62418856,4.60566230,6.13675218,0.78333333,0.01666667,0.0000113674
TROY096,T,TROY172,T,67,0.67355666,0.67171599,7.40324272,7.31031772,0.75757576,0.03030303,0.0000285027
TROY056,Q,TROY172,T,89,0.45038219,0.57813275,4.73206728,6.60887485,0.71590909,0.00000000,0.0000510399
TROY117,Q,TROY172,T,94,0.65796865,0.56489322,8.42607958,6.56628906,0.72043011,0.02150538,0.0000212342
TROY039,T,TROY172,T,63,0.47892240,0.61544323,4.29573118,6.09855345,0.79032258,0.03225806,0.0000048308
VILE101,T,TROY172,T,56,0.62843196,0.58502845,5.99150084,5.30085809,0.78181818,0.00000000,0.0000291459
TROY090,T,TROY172,T,66,0.52396244,0.60567636,4.95962787,6.08940968,0.75384615,0.01538462,0.0000425559
FLEV117,T,TROY172,T,64,0.12151913,0.64510887,0.97172962,6.64789212,0.74603175,0.00000000,0.0000939791
TROY173,T,TROY172,T,114,0.27266737,0.56602954,3.01264807,7.26637911,0.74336283,0.03539823,0.0000002292
TROY168,T,TROY172,T,72,0.64749745,0.55562353,7.15935227,5.59115936,0.78873239,0.00000000,0.0000011399
TROY222,T,TROY172,T,86,0.49902190,0.59079124,5.30903654,6.71111420,0.71764706,0.03529412,0.0000598977
TROY083,Q,TROY172,T,136,0.44678114,0.53779108,5.80245543,7.38411004,0.74814815,0.02222222,0.0000000081
TROY083,T,TROY172,T,153,0.48389151,0.51396890,6.81707723,7.36266097,0.71710526,0.03289474,0.0000000864
TROY174,Q,TROY172,T,110,0.53452172,0.55349877,6.60301634,6.90655934,0.70642202,0.00000000,0.0000163093
TROY195,T,TROY172,T,53,0.51220439,0.57828174,4.30051802,5.06198786,0.78846154,0.00000000,0.0000317897
TROY216,T,TROY172,T,76,0.50269449,0.60292068,5.03602377,6.50101836,0.74666667,0.01333333,0.0000193387
TROY217,T,TROY172,T,54,0.55728403,0.54714205,4.88616382,4.71363200,0.77358491,0.00000000,0.0000679202
FLEV_QT3,R,TROY172,T,68,0.43970021,0.67028311,4.00726268,7.33777861,0.74626866,0.00000000,0.0000554004
SILL115,Q,TROY172,T,74,0.50842022,0.62602371,5.04459218,6.81195163,0.79452055,0.02739726,0.0000004834
SILL115,T,TROY172,T,95,0.73252578,0.57376028,10.43292335,6.75578328,0.74468085,0.02127660,0.0000020898
TROY033,T,TROY172,T,122,0.45702973,0.68422238,5.65216594,10.27773704,0.72727273,0.01652893,0.0000005733
TROY196,T,TROY172,T,118,0.71496044,0.61355524,11.06102359,8.36848867,0.74358974,0.00854701,0.0000001367
TROY184,T,TROY172,T,93,0.43790003,0.61650633,4.67194538,7.46948102,0.70652174,0.06521739,0.0000743950
TROY024,Q,TROY172,T,135,0.71623538,0.63896425,11.88066157,9.57949331,0.72388060,0.03731343,0.0000002181
TROY024,T,TROY172,T,135,0.71623538,0.63896425,11.88066157,9.57949331,0.72388060,0.03731343,0.0000002181
TROY008,T,TROY172,T,117,0.49795977,0.63136846,6.18449029,8.73091036,0.72413793,0.00000000,0.0000013786
TROY074,T,TROY172,T,76,0.47444822,0.50956867,4.66763554,5.09451723,0.73333333,0.02666667,0.0000531213
TROY020,T,TROY172,T,72,0.70685148,0.69091435,8.42006857,7.99600400,0.73239437,0.04225352,0.0000898887
TROY025,T,TROY172,T,72,0.53205396,0.63727801,5.29480462,6.91878445,0.76056338,0.01408451,0.0000112783
VEND039,T,TROY019,T,62,0.51230526,0.55906562,4.65907781,5.22299042,0.77049180,0.01639344,0.0000238711
FLEV122,T,TROY019,T,57,0.46129777,0.65106985,3.89073476,6.36146235,0.78571429,0.07142857,0.0000190128
TROY208,T,TROY019,T,55,0.14641753,0.58189804,1.08766666,5.20900152,0.81481481,0.01851852,0.0000037133
TROY216,T,TROY019,T,61,0.32433094,0.62396199,2.65582051,6.13310420,0.78333333,0.01666667,0.0000113674
METZ647,T,TROY019,T,75,-0.02551504,0.51070934,-0.21956018,5.07529518,0.75675676,0.02702703,0.0000099891
