"series_a","series_b","r","sgc","ssgc","overlap","p","distance_m"
"CA543","CA089","0.579318496933119","0.680851063829787","0","188","7.0707701294026e-07","187922.87528884"
"CA543","CA512","0.722589981208914","0.720670391061452","0","179","3.53209261838572e-09","68165.06408033"
"CA543","CA513","0.562266773738554","0.657142857142857","0","175","3.2159555632072e-05","202262.41438732"
"CA543","CA514","0.640501406028265","0.712765957446808","0","188","5.39198730109547e-09","238806.78696855"
"CA543","CA536","0.64414023324644","0.723076923076923","0","195","4.65841809571543e-10","32241.35396224"
"CA543","CA537","0.656510211842518","0.707692307692308","0","195","6.61054566641894e-09","36254.94583339"
"CA543","CA538","0.576744556699933","0.682051282051282","0","195","3.68759686342202e-07","31469.92028703"
"CA543","CA539","0.792124749382318","0.758974358974359","0","195","4.73177053095242e-13","26293.69104267"
"CA543","CA540","0.708134192449431","0.794871794871795","0","195","2.22044604925031e-16","13339.46384784"
"CA543","CA541","0.549392227158959","0.733333333333333","0","195","7.18971548963054e-11","7837.94601796"
"CA543","CA542","0.739642068367183","0.795698924731183","0.00537634408602151","186","6.66133814775094e-16","4302.02098876"
"CA543","CA544","0.717301176900462","0.758974358974359","0","195","4.73177053095242e-13","14032.23014072"
"CA543","CA545","0.700514596167047","0.764102564102564","0","195","1.63202784619898e-13","12363.84365275"
"CA543","CA546","0.64449550788874","0.794871794871795","0.00512820512820513","195","2.22044604925031e-16","9975.46294313"
"CA543","CA547","0.765969713938866","0.8","0","195","0","8509.34920272"
"CA543","CA548","0.802082638998427","0.808510638297872","0","188","0","4968.05192266"
"CA543","CA549","0.660731861522806","0.786407766990291","0","103","6.12009110056988e-09","5635.40288169"
"CA543","CA550","0.580290246131524","0.733333333333333","0","195","7.18971548963054e-11","24721.83997401"
"CA543","CA551","0.506828235432872","0.692307692307692","0","195","7.83613534061089e-08","28904.41137811"
"CA543","CA552","0.869803628437713","0.851282051282051","0","195","0","2406.93606185"
"CA543","CA553","0.772797580637905","0.697435897435897","0.00512820512820513","195","3.50600073417695e-08","23669.04896684"
"CA543","CA554","0.717077345698387","0.717948717948718","0","195","1.15062892547257e-09","26967.90075129"
"CA543","CA612","0.706725562596683","0.676923076923077","0.00512820512820513","195","7.76461476892365e-07","227091.6967434"
"CA543","CA621","0.501857762905584","0.666666666666667","0","195","3.24379267757635e-06","219159.08400869"
"CA544","CA512","0.688781421807735","0.713207547169811","0","265","3.87867515883045e-12","62982.9850392"
"CA544","CA536","0.606728165195396","0.697508896797153","0","281","3.55080409519815e-11","18440.84840503"
"CA544","CA537","0.534340121142941","0.64638783269962","0","263","2.05414271992055e-06","22281.4527181"
"CA544","CA539","0.603967978980855","0.740213523131673","0","281","8.88178419700125e-16","40095.85322119"
"CA544","CA540","0.630467242972672","0.735930735930736","0","231","7.40962846634829e-13","26240.8527005"
"CA544","CA542","0.655298280777512","0.768817204301075","0.00537634408602151","186","2.26041407813682e-13","12053.85612953"
"CA544","CA543","0.717301176900462","0.758974358974359","0","195","4.73177053095242e-13","14032.23014072"
"CA544","CA545","0.719079291576778","0.796296296296296","0","216","0","1840.00006092"
"CA544","CA546","0.708447101225156","0.793522267206478","0.00404858299595142","247","0","4600.00011361"
"CA544","CA547","0.705857493908776","0.804270462633452","0","281","0","6440.00009717"
"CA544","CA548","0.77965661833862","0.808510638297872","0","188","0","9466.03349222"
"CA544","CA549","0.685645393175752","0.70873786407767","0","103","2.26610970048835e-05","13799.99923578"
"CA544","CA550","0.542548234594774","0.797153024911032","0","281","0","10747.12527714"
"CA544","CA552","0.735046168668722","0.754448398576512","0.00355871886120996","281","0","15848.75768867"
"CA544","CA553","0.680723260663572","0.715302491103203","0.00355871886120996","281","5.26689802882174e-13","35879.97939497"
"CA544","CA601","0.591441421161499","0.677777777777778","0","180","1.83971519485127e-06","125259.27664641"
"CA545","CA512","0.615518297481873","0.715","0","200","1.19347176585904e-09","64160.70448288"
"CA545","CA536","0.580464341173377","0.708333333333333","0","216","9.14129882900738e-10","19938.70151002"
"CA545","CA537","0.558563883041444","0.680555555555556","0","216","1.11305055616739e-07","23892.63401022"
"CA545","CA538","0.540927197704169","0.696078431372549","0","204","2.12970818758151e-08","19216.40268943"
"CA545","CA539","0.639328123876307","0.763888888888889","0","216","8.65973959207622e-15","38542.47227076"
"CA545","CA540","0.507457296595108","0.712962962962963","0","216","3.8545389102751e-10","24846.7020884"
"CA545","CA542","0.67827391917283","0.763440860215054","0.00537634408602151","186","6.68576305429269e-13","10714.46657255"
"CA545","CA543","0.700514596167047","0.764102564102564","0","195","1.63202784619898e-13","12363.84365275"
"CA545","CA544","0.719079291576778","0.796296296296296","0","216","0","1840.00006092"
"CA545","CA546","0.730635100245351","0.814814814814815","0.00462962962962963","216","0","2760.00008585"
"CA545","CA547","0.763274508417335","0.773148148148148","0","216","8.88178419700125e-16","4600.00011361"
"CA545","CA548","0.626117893088983","0.771276595744681","0","188","1.01252339845814e-13","7689.48457302"
"CA545","CA549","0.602489657547534","0.757281553398058","0","103","1.76766715265231e-07","11959.99960583"
"CA545","CA550","0.622563987536366","0.759259259259259","0","216","2.53130849614536e-14","12358.00250244"
"CA545","CA552","0.667007439556348","0.768518518518518","0","216","2.88657986402541e-15","14273.94288655"
"CA545","CA553","0.657780472374367","0.731481481481482","0.00462962962962963","216","1.01656461026778e-11","34039.98252326"
"CA545","CA554","0.580767421750401","0.740740740740741","0","216","1.48059342564011e-12","39164.59562444"
"CA545","CA601","0.535787160698759","0.677777777777778","0","180","1.83971519485127e-06","124559.67603557"
"CA545","CA612","0.539105200482346","0.726851851851852","0.00462962962962963","216","2.59214871789482e-11","214969.83218003"
"CA546","CA512","0.670518182806495","0.744588744588745","0.00432900432900433","231","1.0458300891969e-13","65984.59823694"
"CA546","CA536","0.556510062678973","0.720647773279352","0.00404858299595142","247","4.0476511031784e-12","22281.4527181"
"CA546","CA537","0.540165206290802","0.684210526315789","0.00404858299595142","247","7.03062852380754e-09","26365.33917112"
"CA546","CA539","0.586026377120093","0.748987854251012","0.00404858299595142","247","5.10702591327572e-15","36263.11782895"
"CA546","CA540","0.573614504031922","0.766233766233766","0.00432900432900433","231","6.66133814775094e-16","22874.47261451"
"CA546","CA542","0.627209134710157","0.768817204301075","0.010752688172043","186","2.26041407813682e-13","9042.28034431"
"CA546","CA543","0.64449550788874","0.794871794871795","0.00512820512820513","195","2.22044604925031e-16","9975.46294313"
"CA546","CA544","0.708447101225156","0.793522267206478","0.00404858299595142","247","0","4600.00011361"
"CA546","CA545","0.730635100245351","0.814814814814815","0.00462962962962963","216","0","2760.00008585"
"CA546","CA547","0.782795387184514","0.834008097165992","0.00404858299595142","247","0","1840.00006091"
"CA546","CA548","0.725262028702765","0.819148936170213","0.00531914893617021","188","0","5109.8681506"
"CA546","CA549","0.625146701101418","0.70873786407767","0","103","2.26610970048835e-05","9199.99995096"
"CA546","CA550","0.655570342175459","0.765182186234818","0.00404858299595142","247","0","14874.07070405"
"CA546","CA552","0.654362369906238","0.789473684210526","0.00404858299595142","247","0","12053.85612953"
"CA546","CA553","0.575185117948865","0.728744939271255","0.00809716599190283","247","6.47926157171241e-13","31279.98660791"
"CA546","CA554","0.522906679016018","0.740890688259109","0.00404858299595142","247","3.68594044175552e-14","36923.39376731"
"CA546","CA601","0.505376490980334","0.705555555555556","0.00555555555555556","180","3.47524149457712e-08","123554.86049563"
"CA547","CA512","0.618014157406023","0.711805555555556","0.00347222222222222","288","6.53033183084517e-13","67236.31860904"
"CA547","CA536","0.539454694507137","0.726973684210526","0","304","2.44249065417534e-15","23892.63401022"
"CA547","CA538","0.543120400863803","0.715686274509804","0","204","7.21809723103206e-10","23655.80531615"
"CA547","CA539","0.659583431052703","0.75","0","304","0","34782.52998833"
"CA547","CA540","0.605843933533498","0.748917748917749","0","231","3.84137166520304e-14","21655.84840881"
"CA547","CA542","0.70767009520416","0.790322580645161","0.00537634408602151","186","2.44249065417534e-15","8258.88664222"
"CA547","CA543","0.765969713938866","0.8","0","195","0","8509.34920272"
"CA547","CA544","0.705857493908776","0.804270462633452","0","281","0","6440.00009717"
"CA547","CA545","0.763274508417335","0.773148148148148","0","216","8.88178419700125e-16","4600.00011361"
"CA547","CA546","0.782795387184514","0.834008097165992","0.00404858299595142","247","0","1840.00006091"
"CA547","CA548","0.776444589411273","0.835106382978723","0","188","0","3544.73461875"
"CA547","CA549","0.68798728231745","0.728155339805825","0","103","3.63820198878706e-06","7360.00006685"
"CA547","CA550","0.637856193935257","0.743421052631579","0","304","0","16594.44055186"
"CA547","CA552","0.710643136615503","0.756578947368421","0.00328947368421053","304","0","10714.46657255"
"CA547","CA553","0.667276738774251","0.707236842105263","0.00328947368421053","304","4.9515946898282e-13","29439.98895161"
"CA547","CA554","0.600521245881374","0.728222996515679","0","287","1.04360964314765e-14","35470.20287169"
"CA547","CA601","0.591978875604519","0.683333333333333","0","180","8.68322808544875e-07","122915.27405929"
"CA547","CA612","0.509458615128967","0.671052631578947","0.00328947368421053","304","2.44920239644841e-09","219415.72312313"
"CA548","AZ032","0.52078843303947","0.664634146341463","0.00609756097560976","164","2.47912685948926e-05","419643.29721504"
"CA548","CA051","0.541788668034642","0.682352941176471","0","170","1.982668059064e-06","18707.44571815"
"CA548","CA089","0.525663681582201","0.657458563535912","0","181","2.26751507852452e-05","183017.54576824"
"CA548","CA512","0.786485056695878","0.75","0","172","5.47397682737483e-11","67612.97693318"
"CA548","CA513","0.510061148818323","0.672619047619048","0","168","7.64838907696408e-06","202028.10666038"
"CA548","CA536","0.616311147808003","0.728723404255319","0","188","3.55994123069081e-10","27380.09756079"
"CA548","CA537","0.587032018013904","0.654255319148936","0","188","2.33603282913109e-05","31474.82373889"
"CA548","CA539","0.783875602189802","0.797872340425532","0","188","2.22044604925031e-16","31239.2041217"
"CA548","CA540","0.672614529767429","0.776595744680851","0","188","3.33066907387547e-14","18195.72079311"
"CA548","CA541","0.57979166601867","0.776595744680851","0","188","3.33066907387547e-14","12034.88790844"
"CA548","CA542","0.699750326430332","0.801075268817204","0.00537634408602151","186","2.22044604925031e-16","5559.75398673"
"CA548","CA543","0.802082638998427","0.808510638297872","0","188","0","4968.05192266"
"CA548","CA544","0.77965661833862","0.808510638297872","0","188","0","9466.03349222"
"CA548","CA545","0.626117893088983","0.771276595744681","0","188","1.01252339845814e-13","7689.48457302"
"CA548","CA546","0.725262028702765","0.819148936170213","0.00531914893617021","188","0","5109.8681506"
"CA548","CA547","0.776444589411273","0.835106382978723","0","188","0","3544.73461875"
"CA548","CA549","0.615357737291105","0.786407766990291","0","103","6.12009110056988e-09","5109.8681506"
"CA548","CA550","0.648799173454325","0.73936170212766","0","188","5.2409632189665e-11","19975.6041133"
"CA548","CA552","0.775220023776257","0.781914893617021","0","188","1.06581410364015e-14","7217.57703944"
"CA548","CA553","0.717872546920836","0.771276595744681","0.00531914893617021","188","1.01252339845814e-13","26775.66715243"
"CA548","CA554","0.586668681182859","0.771276595744681","0","188","1.01252339845814e-13","31925.47492535"
"CA548","CA601","0.587555445833282","0.683333333333333","0","180","8.68322808544875e-07","119897.87696357"
"CA548","CA612","0.599722885211168","0.691489361702128","0.00531914893617021","188","1.5116098150969e-07","222655.7618521"
"CA548","MEXI019","0.548568246806697","0.696808510638298","0","188","6.77626192935321e-08","270033.47553706"
"CA549","CA537","0.657773865727775","0.70873786407767","0","103","2.26610970048835e-05","34918.13345427"
"CA549","CA539","0.596802974574755","0.766990291262136","0","103","5.98291516329397e-08","29273.38433255"
"CA549","CA540","0.568208733884129","0.728155339805825","0","103","3.63820198878706e-06","17881.41471607"
"CA549","CA542","0.672394248237306","0.737864077669903","0.00970873786407767","103","1.37832558655404e-06","9042.28034431"
"CA549","CA543","0.660731861522806","0.786407766990291","0","103","6.12009110056988e-09","5635.40288169"
"CA549","CA544","0.685645393175752","0.70873786407767","0","103","2.26610970048835e-05","13799.99923578"
"CA549","CA545","0.602489657547534","0.757281553398058","0","103","1.76766715265231e-07","11959.99960583"
"CA549","CA546","0.625146701101418","0.70873786407767","0","103","2.26610970048835e-05","9199.99995096"
"CA549","CA547","0.68798728231745","0.728155339805825","0","103","3.63820198878706e-06","7360.00006685"
"CA549","CA548","0.615357737291105","0.786407766990291","0","103","6.12009110056988e-09","5109.8681506"
"CA549","CA552","0.742773618274712","0.766990291262136","0","103","5.98291516329397e-08","7783.65558142"
"CA549","CA554","0.645598724010776","0.786407766990291","0","103","6.12009110056988e-09","30086.54769693"
"CA549","CA612","0.568938062305143","0.718446601941748","0","103","9.25084597969139e-06","226540.78809192"
"CA550","CA540","0.567791776587109","0.727272727272727","0","231","4.89830398464619e-12","36909.50016772"
